traj,X,Y,Z
22,64.8358,61.2638,121.62
22,65.238,61.0436,120.8458
22,65.4466,60.6654,119.9769
22,64.8648,60.4468,119.3011
22,65.317,60.7729,120.2529
22,64.7406,61.3574,120.0637
22,64.6082,61.9892,120.3872
22,62.3739,63.9416,120.1657
22,66.9418,62.539,120.8215
22,61.2921,62.3251,120.2736
22,67.0066,64.2661,120.8888
22,66.0979,63.0676,121.4254
22,65.8788,63.5016,120.6641
22,65.2887,62.8506,121.1036
22,64.7711,62.6215,121.7566
22,64.2882,65.5711,121.3338
22,65.5616,63.1762,120.9623
22,65.6344,63.2506,121.8204
22,65.9629,63.26,120.8864
22,65.3361,63.009,120.7616
22,65.5971,62.838,121.6169
22,66.0546,63.0877,121.6537
22,66.2827,62.6077,121.7589
22,65.8557,62.5745,121.1012
22,65.9491,62.1814,121.7508
22,65.9091,61.6638,122.0064
22,65.7113,61.357,121.3054
22,65.104,61.4212,121.3472
22,64.6812,61.7384,120.9496
23,65.1345,62.4817,122.362
23,56.3881,62.0887,122.5634
23,63.2103,66.3985,121.879
23,59.5616,66.9853,121.365
23,58.9844,64.7418,120.452
23,64.7509,61.6456,120.4781
23,63.36,63.255,120.3314
23,65.3418,63.0089,120.817
23,65.1428,63.3612,120.0778
23,65.3876,63.4443,119.2425
23,66.3266,62.8756,119.6262
23,66.7625,62.8077,118.3527
23,67.6054,62.8522,117.9184
23,67.0504,62.9218,118.0588
23,67.8091,62.889,117.4855
23,68.874,62.1104,117.9265
23,68.9439,61.5469,118.1889
23,68.5347,61.8235,119.0924
23,67.9338,61.6319,118.2554
23,68.6567,63.2396,118.127
23,73.2416,61.6348,118.8538
23,69.6437,61.2171,119.7251
23,67.704,61.7614,119.3493
23,67.4239,62.1435,118.926
23,67.0636,62.708,119.2494
23,67.3728,62.2192,118.6546
23,68.1124,63.9974,119.203
23,71.2029,66.9485,120.2316
23,64.7987,63.4964,119.9455
23,66.2677,62.0056,119.0772
23,65.89,61.3272,118.8655
23,66.3606,60.2749,119.0973
23,64.5736,61.1305,118.7338
23,66.8665,61.5158,119.2128
23,73.356,61.8096,118.9229
23,67.95,60.5284,119.1102
23,68.1956,60.0826,118.2856
23,68.0146,60.5111,118.2103
23,67.2603,60.2484,119.2589
23,66.8662,61.0579,118.7699
23,67.3144,60.5465,118.0255
23,67.2514,60.6457,117.3363
23,69.9945,60.9885,118.3228
23,68.1068,58.9674,119.0232
23,63.899,57.2711,119.9139
23,67.8787,60.8651,118.9088
23,64.8176,55.1357,119.0818
23,65.8925,60.2038,119.6265
23,66.7756,60.6383,120.0797
23,66.8336,60.7491,119.0462
23,66.9117,60.4155,119.8953
24,65.0783,62.3887,122.003
24,67.0415,54.1192,122.004
24,64.0642,59.3931,121.3981
24,65.5896,66.6058,121.5833
24,67.8183,61.5452,122.2399
24,66.5617,62.6569,122.176
24,70.2066,60.7421,122.7657
24,64.9978,58.8101,123.5242
24,64.6394,62.1887,123.3588
24,62.5173,60.9085,123.9234
24,65.8688,62.6186,124.0796
24,66.0888,59.9082,124.8742
24,65.2462,62.2217,124.3103
24,65.0061,62.1287,123.4961
24,65.4966,62.3103,123.5525
24,65.7607,62.286,122.7111
24,67.4361,60.4615,122.0779
24,61.1624,61.9522,121.6935
24,64.3278,63.1493,120.9987
24,64.8029,62.6278,120.454
24,65.4691,62.0404,120.7759
24,68.1261,59.4483,119.8815
24,66.1621,62.2203,120.6154
24,65.8495,61.7164,121.1937
24,65.609,61.8181,120.3241
24,66.2258,61.9401,120.2572
24,66.2319,61.7496,121.2101
24,66.5059,62.3932,121.4295
24,66.7432,62.6886,120.5152
24,66.3868,63.0106,121.4514
24,69.8835,63.7056,122.1018
24,66.5861,62.8289,122.4973
24,69.6497,64.3483,122.4563
24,65.5835,63.2542,121.9292
24,65.3289,63.8538,121.7848
24,64.984,63.2341,121.4615
24,64.5578,62.7293,120.9108
24,64.879,62.4178,120.6965
24,65.08,62.3415,119.8245
24,62.746,64.3896,119.6426
24,66.4257,64.2998,120.5619
24,62.8998,64.9169,119.6664
24,65.3931,66.1023,120.675
24,65.6443,63.6996,120.2315
24,65.9031,63.6086,119.1234
24,65.5519,64.2936,119.4538
24,66.388,63.7492,119.7507
24,66.4981,63.6214,118.6158
24,66.4356,63.8818,119.7811
24,65.8998,63.4083,119.7231
24,65.3416,63.8755,120.021
25,65.2764,62.3766,121.8167
25,65.1362,65.7243,122.8722
25,64.6947,63.2362,122.6306
25,64.748,63.0384,121.713
25,64.2567,63.0301,121.0177
25,64.6243,62.9681,120.1265
25,63.5342,62.6054,120.6804
25,64.1307,62.9581,120.7151
25,64.7013,62.3071,120.809
25,64.6429,62.9909,120.7127
25,64.1911,62.2786,120.4857
25,63.8889,62.6367,121.2277
25,63.8425,62.115,121.445
25,64.1215,61.6832,121.2468
25,63.8125,62.2328,121.71
25,63.7674,62.5189,120.7178
25,63.3743,61.8409,120.948
25,63.4756,62.4743,120.1797
25,63.8238,63.0903,120.9217
25,64.1536,63.2725,121.7699
25,64.2076,63.0147,120.9006
25,62.572,69.4182,121.9365
25,64.5945,62.7223,122.5458
25,64.6887,65.5024,121.7141
25,64.872,62.9519,122.4545
25,65.496,62.8045,122.8047
25,65.2401,63.3693,122.6744
25,65.8082,63.1445,121.9414
25,65.5269,63.0587,121.1703
25,65.5685,63.1627,122.0834
25,64.7115,65.9705,122.3387
25,65.2176,63.6381,122.4541
25,65.9913,63.3429,122.2062
25,66.1905,62.6666,122.4474
25,66.3788,62.4819,121.636
25,72.1541,59.5558,122.2514
25,68.652,64.5661,121.7544
25,68.391,63.0968,122.6038
25,70.8249,68.6893,122.1527
25,66.7474,63.0593,121.764
25,66.5049,63.4115,121.1286
25,66.8541,62.853,121.0897
25,66.662,63.3275,120.2311
25,66.2931,63.6024,119.6551
25,66.4,63.8102,118.9153
25,66.581,63.1942,118.4074
25,66.0904,62.8918,117.9077
25,66.9406,66.1778,117.0868
25,68.8648,66.8227,116.2207
25,66.362,63.7902,116.7767
25,66.3767,63.6386,115.5319
26,65.2953,62.4445,121.4811
26,66.4727,63.0809,120.5668
26,72.6985,59.8459,120.1819
26,66.5046,61.333,120.2678
26,65.8483,60.9165,120.848
26,65.8715,60.7515,119.7697
26,65.9363,61.3222,119.8027
26,61.7123,58.9203,120.1231
26,66.9166,57.1028,119.0913
26,62.8167,62.1019,119.6619
26,65.1764,61.9967,118.7162
26,59.0955,59.9956,118.3141
26,65.7829,62.0677,118.0002
26,65.8818,61.0739,117.5429
26,66.1466,60.6203,117.0953
26,65.7113,60.9158,117.0005
26,64.5679,59.3616,117.6185
26,66.8771,61.2234,118.3845
26,67.8683,61.6248,117.1269
26,67.0586,61.7527,117.3493
26,69.825,63.2177,118.2075
26,66.5121,62.5124,118.9051
26,66.7164,62.0752,119.5587
26,66.9037,61.7528,118.4163
26,66.9171,59.1009,119.162
26,69.7176,63.5724,119.5332
26,66.7881,61.9945,120.5828
26,66.7852,61.8312,121.3001
26,69.9303,59.8892,120.4804
26,69.2579,62.4907,121.4048
26,66.7809,61.7131,121.3323
26,66.2157,61.7781,121.9413
26,65.9134,61.7694,121.1811
26,63.1021,59.9644,122.0137
26,65.1837,65.71,122.6525
26,67.0637,63.4481,121.6504
26,69.8907,69.7183,121.2359
26,67.287,63.6131,120.6833
26,70.8716,64.3404,120.0304
26,65.5878,69.7334,120.5996
26,65.3828,63.429,121.1464
26,65.4989,63.764,121.927
26,65.9366,63.5715,122.067
26,65.6563,63.8695,122.8302
26,65.9916,63.9313,122.128
26,65.4882,71.8829,123.0904
26,65.1246,64.0192,123.8412
26,64.6964,65.1026,124.401
26,66.6846,58.043,125.1612
26,70.1653,61.5561,124.2047
26,69.0172,62.6692,125.1247
31,65.3702,62.9441,119.737
31,61.752,56.5613,120.5141
31,64.4495,62.0967,120.804
31,65.1257,62.4622,121.3831
31,65.0237,65.944,121.1409
31,62.3243,66.0035,122.3157
31,64.9888,64.0749,121.836
31,61.4323,66.5687,121.5144
31,65.6902,63.3131,122.1418
31,65.8094,62.9418,122.6964
31,67.5167,63.0768,123.3842
31,64.8155,63.4329,123.697
31,65.093,70.71,124.142
31,61.1989,62.7462,123.6081
31,57.818,58.3262,123.1995
31,64.3995,61.6345,121.8269
31,66.2439,63.4537,121.6408
31,66.6097,62.7304,121.8443
31,70.6813,66.1952,121.2085
31,65.4284,71.415,121.0923
31,66.7019,63.2436,120.6653
31,66.9136,63.482,119.6162
31,66.9451,63.023,118.9268
31,66.9713,63.5532,118.5599
31,66.3944,63.8861,119.509
31,66.9197,63.6225,119.9683
31,65.797,63.462,119.4652
31,62.9662,64.4891,119.8019
31,65.976,63.0095,120.329
31,64.026,66.8127,119.5638
31,66.3807,63.6306,119.5388
31,65.8173,63.9486,120.2307
31,65.9994,68.0445,119.4978
31,69.8537,63.0651,119.1378
31,66.7256,63.2136,118.1875
31,66.3454,62.6117,117.8598
31,66.6662,61.5214,118.1433
31,66.5754,60.97,117.3718
31,66.9711,61.4753,117.5166
31,66.7021,60.8928,118.5149
31,66.4108,61.4281,119.0671
31,66.9455,61.7963,119.1022
31,67.2184,61.4033,118.0171
31,66.3846,61.5595,118.2078
31,66.6998,60.9651,117.6523
31,66.6625,61.5784,117.8292
31,66.5508,60.4698,118.3318
31,66.3599,61.2141,117.6543
31,66.5564,61.4769,118.8544
31,67.7147,59.0093,118.1738
31,65.6169,61.7164,118.4128
32,65.5735,62.9032,119.5524
32,66.0841,63.2733,119.1598
32,66.7806,62.3687,119.1866
32,66.6252,62.8506,119.7086
32,65.6076,62.9547,119.2427
32,65.321,63.6476,118.7432
32,64.9488,63.6076,118.0242
32,65.219,62.6445,118.1326
32,68.0064,68.4134,117.4462
32,72.0947,62.9704,117.6251
32,65.5319,64.7926,117.6102
32,65.8187,63.1735,116.6592
32,66.5936,63.1486,116.3271
32,67.2584,63.094,117.2271
32,67.4367,63.0343,116.032
32,68.1009,61.8492,116.1269
32,67.9852,61.2027,116.0798
32,67.5125,61.0072,116.7493
32,67.1662,60.681,117.5034
32,66.9008,60.25,116.699
32,66.8412,60.5199,115.7719
32,67.3514,60.5948,114.9351
32,67.666,59.2565,115.0457
32,66.7909,60.077,114.6615
32,65.8381,60.01,115.7095
32,65.9619,59.7973,114.5026
32,67.1745,59.0499,114.8566
32,67.3692,60.0556,114.743
32,67.388,60.7652,114.4893
32,67.6913,61.1066,114.3194
32,69.2454,60.88,114.8422
32,67.9525,60.9628,114.3259
32,67.6409,61.1764,115.4653
32,68.806,62.9152,115.9332
32,65.1271,59.8939,116.4816
32,68.7885,62.7578,117.0928
32,66.614,61.5699,118.0306
32,69.9491,62.6866,118.9275
32,66.3199,60.4655,117.9396
32,65.851,61.1363,117.5243
32,67.1555,57.7467,118.5819
32,63.1005,59.2791,119.3391
32,65.4556,61.6911,120.0064
32,66.2815,61.3569,119.7044
32,66.894,61.8521,119.3446
32,66.1457,61.4053,120.0785
32,66.403,61.5989,119.1014
32,66.0058,61.1059,118.5184
32,72.1332,59.2369,118.6793
32,67.1139,62.3382,118.2163
32,66.1119,62.3359,118.7387
33,65.5226,62.9251,119.3594
33,66.2489,63.1698,120.1296
33,66.8247,62.9628,119.9099
33,72.8523,60.0412,120.2958
33,68.2337,58.5235,121.2043
33,66.2295,62.6108,120.4994
33,65.5745,62.4501,121.3612
33,65.0092,62.863,120.5723
33,64.0452,62.502,121.1522
33,64.1887,62.6122,119.9711
33,64.4221,62.3987,121.0674
33,59.9779,61.3674,121.8917
33,64.2716,63.6016,122.5297
33,64.4688,63.2236,121.9522
33,64.7996,63.0434,121.135
33,64.8427,62.8829,122.2119
33,65.235,63.1872,122.7744
33,74.1654,64.6507,122.8806
33,68.5231,72.9322,122.767
33,64.4225,64.128,122.6447
33,64.4187,64.5314,121.7863
33,64.7729,64.354,122.7697
33,60.6392,66.3724,122.4541
33,68.3659,61.3358,122.1471
33,64.7289,63.1121,121.83
33,63.0445,65.9349,122.0413
33,64.1926,63.0536,121.2557
33,65.5678,63.3239,121.7756
33,64.0996,59.7918,121.2642
33,63.8158,55.1881,122.4326
33,68.4551,62.4877,122.2739
33,65.9676,64.2341,121.954
33,66.3866,68.5121,121.8285
33,64.9494,64.1163,121.2448
33,65.7265,64.4867,121.7642
33,64.0929,61.7407,120.9825
33,68.5095,56.1796,121.6462
33,67.1205,62.6697,120.7279
33,65.0823,63.0621,119.9554
33,66.7377,56.6199,121.4013
33,65.6194,63.5111,120.2739
33,66.0886,63.5071,119.4849
33,65.8045,64.0535,119.3178
33,64.0017,64.9972,119.2574
33,59.2438,60.4474,119.4019
33,64.6472,63.701,119.9466
33,60.3156,68.734,119.1577
33,65.0317,64.6907,118.3127
33,65.0282,64.4623,119.2193
33,65.1819,65.3315,119.1747
33,65.8921,64.7668,119.6173
36,65.6303,62.8008,118.8007
36,63.1819,55.9011,119.3677
36,59.2119,58.0028,120.187
36,66.4818,58.9368,119.4376
36,62.387,61.6749,120.2271
36,64.3558,62.7479,120.3253
36,64.6466,62.6108,119.4854
36,64.7358,62.023,118.8297
36,65.5143,61.9157,118.4853
36,65.6683,61.7093,117.5715
36,64.767,60.5225,117.9297
36,65.0493,63.0707,118.1405
36,65.2864,63.2218,119.2524
36,64.8514,63.8159,119.8915
36,65.461,64.1356,120.1926
36,65.3043,64.4921,119.1182
36,65.3048,63.8061,118.8606
36,64.5955,62.8128,119.5385
36,64.5236,63.9452,119.46
36,64.5068,63.3175,119.2075
36,64.781,63.9539,119.4243
36,67.0011,66.2274,119.1852
36,66.0791,63.8189,119.6267
36,66.1658,63.5109,120.2933
36,67.4315,70.2127,120.2018
36,65.8925,63.4565,120.4625
36,66.1422,63.6169,119.304
36,65.6777,62.7296,120.1605
36,65.9229,62.7489,118.9649
36,67.7411,60.7423,119.0386
36,65.538,62.118,118.6281
36,65.1739,62.4369,117.9662
36,68.3814,64.32,117.1837
36,65.8055,62.2295,117.5888
36,65.568,63.2333,117.501
36,65.1901,63.0322,116.7938
36,68.2408,60.6889,117.9121
36,63.0229,64.6454,118.0281
36,68.6201,65.0813,117.6952
36,65.2618,63.6353,118.6399
36,65.2062,62.899,117.8178
36,62.6653,63.4416,118.9796
36,64.9624,66.4493,119.8198
36,60.7796,61.7967,119.4807
36,63.9165,63.6776,119.0903
36,63.9131,62.6655,119.3028
36,63.7017,63.0076,118.1743
36,63.5511,63.1531,119.3175
36,63.4255,62.6056,119.867
36,63.8528,62.0051,120.0352
36,63.8067,62.5367,120.7736
40,66.0075,62.9624,117.2338
40,68.0025,59.152,116.8234
40,65.4658,62.4328,116.8237
40,66.1557,61.7418,116.851
40,66.923,62.5785,116.1161
40,67.473,62.438,115.2448
40,68.1722,61.2336,115.3214
40,68.1206,61.7586,114.2751
40,68.4315,62.1975,114.9935
40,69.141,61.9265,114.0594
40,69.5153,62.6244,113.4735
40,68.8898,62.8903,113.5836
40,69.5575,62.6834,112.8266
40,69.0594,62.6925,112.2421
40,68.6213,61.4053,113.0705
40,68.3314,61.6097,114.0343
40,67.8805,61.0542,114.4655
40,72.4656,61.1046,114.4668
40,68.4472,62.5673,114.9399
40,67.3444,61.9739,115.5057
40,66.5862,58.233,115.2396
40,70.4143,57.3162,114.2799
40,72.4249,60.0933,115.1592
40,68.0321,62.2358,115.845
40,68.7278,61.5609,116.2931
40,68.4822,62.1577,116.8703
40,68.0125,62.2955,117.7223
40,67.8546,62.5441,116.669
40,68.3436,62.8147,115.8068
40,68.8181,63.0912,116.5096
40,67.9667,62.9542,116.6256
40,67.7797,63.8009,116.6223
40,67.9722,63.972,115.5832
40,66.9316,63.7422,116.5593
40,67.7144,63.9152,115.5579
40,67.2846,63.6264,114.8799
40,67.0666,64.1286,114.2285
40,66.533,63.7743,115.4456
40,66.5526,63.3494,114.3353
40,66.073,62.7023,114.1674
40,65.4119,62.2751,115.4495
40,64.7457,61.9218,115.4383
40,64.1663,62.1644,116.3217
40,64.8276,62.8053,115.4553
40,64.8351,63.3062,115.3814
40,64.2164,62.7518,116.2423
40,64.6657,62.584,115.086
40,64.067,62.7252,114.6308
40,65.3127,62.7785,115.3997
40,65.0707,62.3355,114.5716
40,65.8253,62.4267,113.9893
41,65.8221,62.8214,117.4266
41,65.0719,64.0749,118.6927
41,66.1136,63.6935,118.527
41,66.9132,63.49,118.8574
41,66.4377,63.7318,119.7023
41,70.7426,63.3811,118.913
41,66.1392,62.4177,118.3557
41,66.6957,62.3925,117.605
41,67.4485,62.1644,117.158
41,67.0286,62.3872,116.4872
41,66.7979,62.9377,116.3555
41,70.567,58.4269,117.1198
41,66.8177,61.9279,117.3073
41,66.7324,62.1442,118.5269
41,66.9691,62.5984,117.4965
41,67.1705,62.9047,116.597
41,70.1118,61.2669,117.5173
41,67.3147,62.8704,117.8505
41,66.9998,62.7967,117.0785
41,67.0617,61.5502,116.5561
41,67.1988,63.1807,117.0564
41,66.655,62.5454,117.9331
41,66.3674,62.0474,118.4576
41,66.1808,62.7227,119.0444
41,66.7923,62.5509,118.9633
41,66.9011,62.8255,117.7967
41,67.3592,63.0069,118.8247
41,66.6552,64.08,118.5284
41,66.7497,64.2736,119.5459
41,66.3278,64.2601,118.5712
41,67.3152,64.0017,118.8679
41,67.1681,64.624,118.0314
41,66.9134,64.3764,117.2905
41,66.4555,64.8889,116.8361
41,66.322,65.4739,116.3706
41,66.7523,65.1976,117.4518
41,66.7338,65.7826,116.3337
41,66.4809,65.6789,115.503
41,66.9995,64.377,116.0862
41,68.0994,64.9721,115.5085
41,67.5557,65.3062,114.9995
41,67.6708,65.6485,116.2251
41,66.5412,66.0363,115.723
41,66.75,66.1239,114.7312
41,66.222,65.265,115.8158
41,66.7909,65.6751,114.6675
41,66.3282,65.2706,114.4149
41,66.9264,65.4678,113.6827
41,66.8552,65.1407,115.0548
41,66.3706,65.703,115.3575
41,66.2768,66.3519,114.1561
42,65.2862,62.9025,117.3441
42,60.7047,63.6366,118.2167
42,64.8716,63.2476,117.1556
42,64.3996,63.0546,116.9667
42,65.43,62.9295,117.5593
42,66.0055,62.7099,116.4661
42,65.939,63.1516,115.9325
42,65.8471,63.2144,117.2388
42,65.3034,62.8123,117.5487
42,65.9472,62.4783,117.369
42,66.5684,62.2101,117.3879
42,64.9028,64.6347,116.9656
42,66.2177,64.2321,116.4108
42,67.0129,65.4712,116.4356
42,64.4361,63.8459,117.6562
42,69.3516,59.8618,117.7518
42,66.3512,65.9888,117.8118
42,66.5328,64.9615,118.9441
42,65.8636,63.9646,119.2217
42,66.1328,64.522,119.512
42,66.6674,64.2245,119.9053
42,67.5318,64.1222,119.7118
42,67.7425,63.4346,120.1032
42,74.3275,64.4812,119.2693
42,67.3244,64.0514,118.4472
42,67.3059,64.4198,119.4152
42,67.3458,63.8218,119.4633
42,67.213,63.1855,120.1366
42,74.1964,66.3833,120.488
42,67.4842,61.0452,120.741
42,69.8855,66.5514,121.3013
42,72.2446,59.4969,121.0129
42,65.7601,63.2599,120.0269
42,64.985,63.0407,120.5614
42,64.404,62.951,121.1283
42,64.2244,63.9897,121.0141
42,64.2033,64.3846,121.9489
42,64.8077,65.8911,122.061
42,64.5371,64.8721,122.3888
42,64.74,64.6159,121.3988
42,64.1853,64.4357,121.4458
42,56.8731,67.1582,121.0307
42,62.0027,64.8756,120.1112
42,63.5926,59.8033,120.8734
42,64.774,66.7996,120.9662
42,65.4054,64.1941,120.9305
42,67.7978,60.0843,121.8662
42,64.367,64.2182,121.4419
42,64.4228,64.2345,120.6173
42,71.3279,60.8152,120.6723
42,69.538,62.6217,121.3436
44,65.8958,62.807,116.6013
44,64.6758,56.2076,116.9405
44,65.3597,62.8783,116.8415
44,70.7741,58.8415,116.6975
44,67.231,62.3965,116.8064
44,67.6329,61.2317,117.1057
44,66.8563,61.3958,117.617
44,66.9182,61.5137,116.3949
44,67.7903,60.8162,116.748
44,67.8737,60.7541,115.5244
44,68.2711,61.2757,116.1514
44,67.8014,61.8412,116.8801
44,68.4238,61.278,116.5516
44,67.4187,61.5061,116.3277
44,67.2406,62.3674,115.9041
44,67.6263,62.6469,117.0427
44,67.3394,63.2651,116.074
44,66.5973,63.8128,116.4319
44,66.2612,63.7888,115.7363
44,65.6956,64.0036,115.6172
44,64.9254,64.1476,115.6607
44,65.1352,64.8102,115.1522
44,65.1709,64.4684,116.405
44,64.7595,64.3373,115.4736
44,64.7536,64.7169,114.5902
44,65.1981,65.3955,114.1898
44,64.8485,64.2806,114.6447
44,65.4558,64.6136,114.9912
44,65.6177,65.2651,113.7402
44,66.5022,65.1713,114.5816
44,66.6359,64.435,114.6164
44,66.4613,63.9805,115.4821
44,66.218,63.4574,115.9804
44,67.0485,63.3366,115.2533
44,66.5825,63.856,116.2602
44,67.1643,67.3341,116.4993
44,68.5399,65.3555,115.4642
44,67.4392,64.0558,115.0284
44,66.749,63.8145,115.1226
44,66.5862,64.4737,115.0291
44,67.3729,64.2478,114.4116
44,66.916,64.286,115.2547
44,67.503,64.991,114.297
44,67.7486,64.7659,115.4809
44,67.7654,64.1634,115.7498
44,68.2401,63.6924,115.4679
44,68.9074,63.3795,115.7544
44,69.5657,63.2522,115.9198
44,69.2711,62.8245,116.5142
44,68.6596,63.1965,117.1113
44,69.1718,62.9052,117.4816
45,65.9591,62.8209,116.5041
45,63.3238,68.9252,117.012
45,65.945,64.1258,117.1871
45,65.3722,63.9718,117.2448
45,65.1427,63.8417,116.1668
45,65.836,63.8617,116.0439
45,65.8326,64.0111,117.24
45,66.4204,64.8188,116.8403
45,67.0633,64.1337,116.9214
45,67.0645,63.8461,117.6976
45,66.5187,63.6601,116.902
45,64.6021,65.6362,117.788
45,65.4041,59.2494,117.6656
45,65.3874,62.5227,118.1549
45,64.9455,62.5818,117.6403
45,65.9788,62.8649,118.0643
45,65.8093,63.8502,118.0117
45,65.3,63.5283,117.5481
45,65.902,62.9667,118.2596
45,65.0543,63.3316,117.6849
45,65.5874,63.1847,118.529
45,65.5377,63.5375,117.4695
45,65.4576,63.1711,118.5104
45,62.5518,63.6875,117.8141
45,65.5909,62.7944,118.6616
45,63.3917,64.5549,117.9326
45,66.3863,62.6537,117.2439
45,65.9908,62.4376,116.4926
45,66.0702,63.0797,115.9244
45,65.3648,62.8284,116.9026
45,65.3959,62.1254,116.9526
45,65.8764,61.5562,117.1118
45,66.0243,61.6469,117.9368
45,66.7753,61.7444,117.8135
45,67.1428,62.013,116.7292
45,66.939,61.5947,116.6295
45,66.4237,61.7343,117.713
45,66.7315,61.7725,118.4886
45,67.3496,62.5644,117.7613
45,68.1833,62.0871,117.9615
45,68.4675,61.5578,117.0732
45,69.2267,61.8685,116.6756
45,69.6136,61.7237,115.7945
45,69.9127,62.1432,115.1216
45,69.4077,62.7883,114.7734
45,69.7881,62.7851,113.8734
45,69.5141,63.204,113.3436
45,69.6665,63.7168,113.1347
45,69.1713,63.7846,112.9664
45,69.8329,63.7648,112.7215
45,71.1443,63.3957,113.0859
48,65.4676,62.869,116.8338
48,66.2216,62.6662,116.1499
48,68.8097,60.1709,117.0687
48,67.1759,62.4267,116.103
48,67.1893,61.9359,115.6731
48,67.5732,61.9819,116.862
48,68.0835,62.5422,116.0136
48,68.6707,62.5786,117.0277
48,67.9421,63.3061,117.0987
48,68.0105,63.983,116.5239
48,67.8088,64.4914,115.7508
48,67.5074,64.7622,116.959
48,67.9519,64.4497,117.2806
48,67.1964,64.4141,117.6236
48,67.0085,65.1974,116.809
48,67.2024,65.2589,117.8877
48,66.6026,65.0978,117.9508
48,66.5633,65.6286,118.3528
48,66.7188,65.9562,117.1342
48,66.2492,65.3043,118.1923
48,66.1015,64.8248,118.7827
48,65.6626,64.385,118.7184
48,65.5248,64.7257,119.4751
48,65.516,64.2006,119.5932
48,65.6112,64.5881,120.391
48,65.7793,63.8144,120.0524
48,65.8988,59.8458,120.106
48,66.4634,63.8955,120.5487
48,63.2184,56.4968,122.0064
48,65.4001,64.1479,120.7107
48,65.7177,64.7527,120.408
48,66.1327,73.2472,121.3533
48,66.0658,65.0475,122.2312
48,65.2957,65.5618,121.8801
48,61.897,67.4658,122.3189
48,69.8262,66.008,121.7207
48,67.0261,64.3654,121.8283
48,69.216,64.2213,121.8887
48,68.2891,67.7616,120.8783
48,65.6996,70.0834,121.9356
48,64.911,64.3966,122.2056
48,65.11,63.9159,122.6359
48,69.3711,60.47,122.2882
48,65.6049,63.5946,122.7121
48,66.6238,61.8317,122.3707
48,66.1325,63.8399,122.4135
48,68.0791,54.9609,123.3159
48,74.4892,61.4237,122.4141
48,66.6901,64.4426,122.7651
48,57.4244,69.4947,123.4091
48,62.7854,70.9559,124.1345
49,66.1064,62.9751,116.0667
49,63.4376,59.8712,117.3229
49,65.7503,61.9477,116.4711
49,65.115,62.2872,117.4389
49,64.5758,62.332,118.2694
49,65.0004,62.8952,118.4469
49,66.3199,60.5744,118.8675
49,66.696,59.7274,119.7401
49,63.675,63.4175,120.2959
49,64.6443,64.2433,120.2345
49,65.1104,64.1924,121.2284
49,64.4685,64.1707,121.52
49,64.5701,63.4914,121.3673
49,64.9107,62.9954,121.4662
49,65.5226,63.1197,121.4361
49,66.4696,63.3519,121.4852
49,65.6578,64.4732,121.3148
49,71.8064,59.754,121.4676
49,65.5151,66.1595,121.3781
49,65.4284,63.618,121.5377
49,70.7066,65.7859,121.2731
49,65.652,63.6754,121.266
49,65.7907,63.79,120.3052
49,65.8917,63.1764,119.7735
49,65.505,63.2468,119.132
49,66.0951,62.3405,119.2397
49,65.3125,62.4653,119.4481
49,64.4536,62.8933,119.1319
49,65.076,63.0962,118.7289
49,64.9151,63.1748,119.9223
49,64.2835,63.0473,120.1757
49,64.7094,63.2811,120.73
49,60.3165,65.0985,120.0543
49,65.0624,64.5732,120.4148
49,64.6304,64.4572,119.4981
49,64.7556,63.9457,118.8127
49,64.8244,63.7979,117.9575
49,64.237,64.0391,117.8287
49,64.1745,64.6896,117.2134
49,64.5735,64.5612,116.3685
49,64.7286,65.4243,116.6711
49,65.7261,65.3084,117.297
49,66.0524,65.0836,116.2397
49,66.2397,65.7005,116.1809
49,66.9362,64.7279,116.3319
49,67.7172,64.5931,116.1467
49,67.894,64.326,115.1683
49,67.8725,63.6672,114.6687
49,67.9802,63.7315,113.753
49,68.3418,63.6304,112.8323
49,67.7699,62.7292,113.2824
51,66.1203,62.7612,115.3563
51,69.9562,67.55,115.5347
51,66.5439,63.0846,116.8386
51,68.8863,60.0864,116.8374
51,64.1903,64.7365,117.094
51,65.6684,63.505,116.12
51,64.0565,62.2294,115.7552
51,63.7507,57.7773,115.4397
51,65.3388,62.5622,114.5257
51,65.1083,59.7544,115.3534
51,66.2222,61.3698,115.8208
51,66.1491,60.5926,116.0471
51,66.7751,60.3796,116.0664
51,66.4643,61.4954,115.8233
51,65.6387,61.257,116.566
51,66.3968,61.3538,116.8827
51,66.5791,61.4804,117.7376
51,66.5258,61.726,118.6132
51,66.9137,62.4615,118.7944
51,66.5448,62.0477,119.3293
51,66.019,62.3347,119.5861
51,66.1563,63.0563,120.0923
51,66.0481,62.5007,119.9365
51,65.0023,60.3517,119.5491
51,65.8108,62.91,118.6365
51,69.3581,62.2478,117.6542
51,65.9797,62.8428,118.5045
51,66.8115,63.0187,119.1308
51,70.234,61.7819,118.7661
51,66.7922,63.6945,119.4718
51,66.2814,63.3134,119.9743
51,66.8488,63.1944,119.0572
51,66.4763,62.68,118.9444
51,65.7788,62.5287,119.772
51,66.1592,62.558,118.6747
51,66.904,62.5467,118.0322
51,66.7586,63.0392,117.4336
51,67.188,63.0094,116.5421
51,66.8292,61.9843,117.3304
51,66.8567,62.6855,117.7864
51,66.6793,62.32,118.5528
51,65.6884,62.5378,118.0071
51,64.9782,59.4332,117.7421
51,65.1307,62.3917,116.8233
