traj,X,Y,Z
42,67.811,54.432,115.1005
42,67.3551,53.0403,115.1083
42,67.8498,51.6934,114.4421
42,68.3811,50.6022,113.9512
42,66.7158,50.9503,113.7849
42,66.5599,52.2769,113.3604
42,65.8434,53.4503,114.1369
42,64.6409,52.9534,114.4501
46,63.6509,60.2285,118.4801
46,64.8669,58.8253,118.4931
46,64.2649,59.5095,117.5511
46,64.4359,60.1719,116.6699
46,65.168,59.3478,115.9478
46,64.8184,57.6333,116.1696
46,63.5859,59.1572,116.0357
46,63.5025,57.7365,115.9791
46,62.8278,57.4007,116.8032
46,64.5384,57.4305,116.2549
46,63.2452,58.2284,116.3819
46,64.5182,56.9401,116.5303
46,63.0063,57.1185,115.8948
46,64.3856,56.1999,116.1566
46,65.718,55.6235,116.1827
46,64.1762,55.3969,116.6148
46,65.3585,54.4605,116.0856
46,66.8197,54.9163,115.4805
46,66.7729,56.1776,115.8263
46,65.9734,56.3616,116.9245
46,67.1104,56.1394,117.2695
46,66.7423,56.7671,118.2374
46,65.4589,56.6234,117.4283
46,66.294,55.2271,117.3472
46,66.5715,53.996,116.6763
46,66.0545,55.571,116.5119
46,65.681,54.0068,117.1653
46,65.4194,55.7636,117.5494
46,65.5162,54.7245,116.8668
46,64.6401,55.5531,116.664
46,65.0528,55.7988,117.7992
46,63.5374,56.7193,117.5609
46,64.2838,55.182,117.736
46,64.3212,56.5648,117.122
46,63.2339,57.4691,117.1831
46,64.2634,57.1948,116.3225
46,64.8495,57.705,117.4326
46,66.1932,57.8189,117.5816
46,66.6237,56.4666,117.0921
46,66.919,56.1246,117.942
46,65.168,56.2441,117.3177
46,63.6149,55.39,117.9214
46,62.8797,56.3841,118.5804
46,63.777,56.1371,117.5008
46,62.7868,55.4739,116.9884
46,62.9293,53.8185,117.148
46,64.0073,52.8883,116.7906
46,63.5967,52.4879,115.7672
46,62.5271,52.3508,115.1985
46,61.0784,52.8337,115.3919
46,61.4893,53.1273,114.7394
47,63.9221,60.3169,118.3163
47,64.7599,58.8369,118.2813
47,64.5307,60.3476,118.4213
47,63.5645,61.3869,118.8276
47,63.4603,61.4932,119.9613
47,63.1466,61.5283,118.8524
47,63.1688,60.0307,119.1074
47,64.4549,60.5953,119.0399
47,64.9014,60.7204,117.8861
47,64.6247,61.2967,119.0591
47,64.7863,62.5325,119.5365
47,64.5877,61.2634,119.1993
47,63.1376,61.9698,118.5404
47,61.9893,60.5976,119.2377
47,60.6201,61.3897,119.0527
47,62.0719,61.863,118.4931
47,60.5489,60.9751,119.1237
47,59.5566,60.1808,119.605
47,59.7864,61.3598,118.6288
47,59.8471,62.5758,118.1432
47,61.1166,61.2105,118.2683
47,61.4182,62.8875,118.3801
47,60.0452,63.5602,118.5871
47,58.8114,64.3564,118.5781
47,59.1957,64.3479,119.776
47,57.8103,65.1708,119.1058
47,57.3177,64.59,118.2328
47,59.0404,64.3813,119.0517
47,58.7685,65.9014,118.7546
47,59.067,67.2405,119.1389
47,60.2105,67.6512,119.7017
47,59.3122,67.7256,120.4674
47,60.392,68.3032,119.4772
47,59.152,67.2805,119.7994
47,58.7531,66.6314,120.5006
47,59.4882,66.2986,119.4589
47,59.9348,64.893,119.434
47,59.0313,65.2972,120.2701
47,60.1052,66.0195,120.7128
47,60.0315,66.3011,121.5837
47,60.5212,65.1449,121.5629
47,61.5508,65.9485,120.773
47,62.7448,65.3846,120.3089
47,63.6596,64.1542,120.4656
47,64.6901,64.2145,121.1012
47,65.996,64.9082,121.0589
47,65.2597,64.0396,120.5452
47,64.574,65.0379,121.061
47,64.9565,66.3301,121.2555
47,64.0527,66.9825,120.6076
47,64.0304,66.7978,119.9093
56,63.6699,60.8714,117.4764
56,62.2863,61.4616,117.6011
56,61.0082,62.2457,117.3744
56,59.8933,62.9501,117.7911
56,58.6112,63.2929,117.425
56,59.8634,62.0633,117.7743
56,59.9688,63.6763,117.7252
56,60.5523,62.3894,117.132
56,61.0028,63.249,118.1649
56,61.3138,62.025,117.6513
56,62.7225,61.782,117.5936
56,61.8182,60.6585,117.7414
56,60.0355,61.3551,117.2728
56,60.3083,62.7322,117.634
56,61.5768,62.1965,117.0336
56,61.8104,60.3648,117.5811
56,61.7147,58.9928,117.5257
56,62.612,60.3268,116.9674
56,63.604,59.9217,117.8793
56,62.9754,61.3124,118.0626
56,62.0694,60.6722,119.0058
56,61.7793,59.6082,119.437
56,61.0869,59.4172,118.4057
56,60.2292,59.7596,117.7201
56,59.6959,61.0229,118.316
56,61.0106,61.8434,118.3276
56,59.5864,60.8879,118.8726
56,58.9332,60.7116,119.7267
56,60.1117,61.4749,119.8664
56,60.3106,60.2188,119.5385
56,61.022,60.2176,120.4586
56,62.4616,60.8607,119.9202
56,62.709,59.229,120.375
56,63.2276,58.5243,120.9485
56,63.6494,58.0188,119.8435
56,63.5207,59.18,119.5131
56,64.3348,58.8819,118.7166
56,63.8644,60.1434,119.3048
56,62.7791,60.9289,119.8304
56,62.9811,62.1996,119.3697
56,63.8056,61.6149,120.3094
56,64.3341,61.5009,119.1847
56,64.7044,62.7265,119.0381
56,65.0853,61.7132,118.5311
56,63.5437,61.2599,119.3532
56,62.1067,60.9704,118.815
56,61.1307,59.8067,119.5535
56,60.7325,60.3719,120.3519
56,60.432,60.1763,121.2023
56,60.1213,58.9555,121.1626
56,60.053,58.7695,120.401
68,64.3634,61.0055,116.2038
68,64.1969,62.2306,115.9206
68,65.002,61.9801,117.0677
68,65.1882,63.884,116.3656
68,66.6877,63.6822,115.9579
68,66.4596,65.2829,115.6883
68,68.4074,65.0745,116.3767
68,69.9399,64.551,116.1524
68,71.1654,65.2214,114.9842
68,69.9647,65.1839,114.6937
68,68.2351,64.2783,115.5996
68,67.4373,65.7407,114.7874
68,68.0102,66.924,114.4278
68,68.2511,65.5318,115.5464
68,68.0701,65.0163,114.4782
68,67.3452,66.2656,114.6823
68,67.1683,67.7368,114.4777
68,68.2957,66.6581,114.409
68,67.2035,67.829,113.5243
68,68.9318,67.7386,113.9784
68,70.0554,66.566,113.8021
68,70.7793,65.2171,114.2815
68,72.1304,64.7724,113.727
68,73.3024,64.329,113.9981
68,74.1341,63.2563,113.9378
68,74.9163,64.9385,113.26
68,74.9762,66.5541,113.1433
68,75.9259,64.9793,113.7072
68,75.5794,66.5911,113.8409
68,75.7588,67.7445,113.0398
68,76.6674,68.9793,112.6338
68,77.3233,69.3274,113.6288
68,76.1915,70.6325,113.0168
68,76.0415,68.9757,113.087
68,75.3069,67.7461,113.5601
68,76.328,68.7579,113.5233
68,75.718,67.4084,113.3311
68,77.155,67.6208,113.2506
68,78.3236,66.8065,113.022
68,77.2129,67.096,113.8764
68,75.6555,66.7042,113.7381
68,75.4582,65.0208,114.0049
68,76.2275,64.4912,114.6962
68,76.2215,64.6647,115.5543
68,75.6056,66.1749,115.8582
68,74.1706,66.365,116.4228
68,74.0511,65.3029,115.662
68,75.2291,65.2002,114.9963
68,76.5623,64.6634,115.0479
68,76.6492,66.2216,114.8796
68,75.8409,65.4764,115.3815
