traj,encoder1,encoder2,encoder3,X,Y,Z,angle1,angle2,angle3
11,42.9319,47.7563,56.5374,62.0761,60.3917,121.6989,-7.9663,7.047,11.6429
11,50.4905,52.2387,52.7581,64.8179,62.2845,121.1542,7.8047,4.8944,-4.233
11,47.1507,30.7055,59.5257,64.7251,54.7097,122.0619,-3.5095,-22.0562,7.2037
11,46.6234,49.9535,53.1976,63.7564,61.6574,121.6259,-0.3796,19.653,-6.3828
11,50.93,53.7328,57.3284,63.8802,61.4874,120.7035,4.7976,4.1137,4.5595
11,48.9085,53.7328,56.5374,63.4807,61.8932,120.898,-2.3431,0.352,-1.5218
11,51.9847,54.5238,56.889,64.1896,61.8274,120.6255,3.0876,0.9447,0.5885
11,52.8636,52.1508,55.9222,64.9716,61.3658,120.9698,-0.0805,-2.7993,-1.5082
11,54.3577,52.0629,55.3948,65.502,61.4386,120.9019,1.7456,-0.2037,-1.0167
11,56.3792,56.018,57.2405,65.488,61.9762,120.1323,2.9018,4.3546,2.3209
11,57.0823,58.6547,59.9651,64.8871,61.9646,119.6697,0.8683,2.6885,3.2353
11,53.303,53.9086,55.9222,64.9372,61.8482,120.8279,-3.7387,-4.8694,-3.8443
11,56.555,55.4027,58.9983,65.2399,61.3732,120.0788,3.8217,1.9427,3.5697
11,55.1487,56.1059,59.4378,64.6691,61.4909,120.052,-1.5711,0.953,0.8008
11,58.4007,56.9848,62.0745,65.0898,60.894,119.5526,3.3213,1.2244,3.0994
11,61.6526,59.7973,63.305,65.654,61.2339,119.0302,3.4205,3.1092,1.2754
11,61.6526,60.9398,65.4144,65.1378,60.9505,118.7997,-0.2229,1.0397,2.4841
11,61.8284,63.1371,66.2933,64.7738,61.3401,118.6297,-0.4847,2.282,0.9079
11,63.8499,60.3246,66.1175,65.7415,60.4855,119.0442,-0.251,-2.9026,-1.2206
11,66.9261,64.4555,68.4905,65.8264,61.0211,118.0639,3.5426,4.5307,2.8295
11,63.3226,60.852,64.1839,65.8466,61.1456,119.2265,-3.7676,-4.0789,-4.703
11,59.6312,57.7758,59.8772,65.7837,61.6252,119.9704,-4.1027,-2.8557,-4.2667
11,55.1487,62.1703,63.6565,63.021,62.0494,119.3784,-4.0387,4.4629,4.3798
11,54.2698,70.6078,49.1546,64.4243,68.471,119.7651,-1.3506,8.8633,-15.113
11,59.1038,63.4887,40.2776,68.8947,68.1375,120.5634,5.2818,-7.6896,-9.1106
12,40.4798,40.6424,40.9104,64.7666,62.4273,123.5075,41.3652,41.3652,41.3652
12,16.4857,35.4568,53.4788,55.9072,58.6169,124.1689,-24.3606,-5.7056,12.7058
12,41.7103,41.0818,43.6351,64.8568,61.7571,123.1501,25.6886,6.0605,-10.2064
12,25.7142,46.0037,45.7444,58.8386,63.1523,123.6244,-16.4027,5.1056,2.575
12,35.0306,37.742,36.9554,64.5143,62.708,124.2517,9.8543,-8.419,-9.3329
12,42.6771,38.0936,28.1663,68.2843,64.5692,124.1595,8.3209,0.6339,-9.2679
12,38.1946,40.2029,38.3616,65.014,62.9502,123.7793,-4.8619,2.5661,10.6885
12,12.3548,50.9256,28.0784,57.6177,69.5411,125.053,-26.1812,11.0493,-10.6039
12,38.0189,41.0818,40.9983,64.1755,62.4824,123.5697,26.0437,-10.2158,13.3687
12,37.8431,49.0799,41.5257,63.1799,64.5336,122.9843,-0.4043,8.5647,0.8117
12,39.0735,42.2244,42.7561,64.146,62.3423,123.3241,1.6752,-7.3217,1.5134
12,43.7318,45.4764,46.3597,64.4696,62.1311,122.5163,4.9829,3.609,4.0792
12,43.2923,43.7186,47.1507,64.3733,61.5308,122.6844,-0.8369,-1.7331,1.0786
12,45.7532,47.7615,49.2601,64.3711,61.9319,122.0549,2.9378,4.4262,2.3885
12,48.39,50.7498,53.7425,64.0553,61.5008,121.3506,2.9665,3.4565,4.6285
12,49.6204,49.3436,52.512,64.7377,61.4666,121.5922,0.7007,-1.8949,-1.5233
12,48.6536,46.2674,50.139,65.2476,61.2244,122.0033,-1.1234,-3.4849,-2.8393
12,55.3333,41.5213,48.0296,68.2262,60.3948,121.9389,7.1786,-5.1603,-2.6097
12,49.8841,46.9705,50.6663,65.4739,61.2652,121.7907,-5.7728,5.725,3.2242
12,46.8079,43.1912,56.8186,63.6462,58.8415,121.819,-3.6014,-4.2163,6.4038
12,32.6575,35.9842,59.0159,59.612,56.6958,122.8759,-14.1778,-7.6602,2.6769
12,42.3255,45.2127,44.1624,64.5055,62.6426,122.8269,9.983,9.6111,-15.145
12,38.5462,40.8182,40.9104,64.5869,62.49,123.5676,-3.7597,-4.8917,-3.3577
12,27.6478,26.4041,47.2386,61.4504,57.4055,124.6253,-11.1572,-14.8292,7.0102
12,36.0853,43.4549,37.3069,64.0749,64.0844,123.784,8.5018,17.4214,-10.4908
12,39.0735,38.4451,38.3616,65.4223,62.4335,123.8473,3.3705,-5.3617,1.3155
12,42.5013,42.4881,38.5374,66.0679,63.26,123.3124,3.8421,4.3797,0.4687
12,38.1068,40.0272,39.0647,64.8293,62.7679,123.7976,-4.9414,-2.9424,0.9704
12,29.3177,47.0584,33.0882,62.2114,66.4534,124.2343,-9.1166,7.1906,-6.1425
12,42.1497,37.2147,18.762,70.0977,66.6962,124.6466,13.2717,-10.2207,-14.6616
12,23.8685,49.1678,29.9241,60.8719,68.1417,124.5649,-18.6657,12.3573,11.5796
12,25.5384,28.7772,45.5686,60.9346,58.5313,124.7119,1.954,-20.6482,16.047
12,38.6341,38.2693,38.3616,65.221,62.4151,123.8611,13.4508,9.932,-7.5504
12,31.2513,27.1072,41.4378,63.568,59.0527,124.8223,-7.4486,-11.4004,3.5291
12,36.3489,36.7752,34.055,65.5877,63.1069,124.3633,5.6025,9.8972,-7.7066
12,32.8333,35.0174,42.4925,63.0455,60.7249,124.1675,-3.9228,-2.1801,8.9343
12,26.5931,33.6111,36.7796,62.3594,62.0811,125.1207,-6.6789,-1.6485,-5.9847
12,32.4818,36.16,31.0667,64.9671,63.8106,124.866,6.4992,2.8125,-6.1217
12,14.2005,40.8182,28.7815,59.1956,66.3985,125.8059,-18.8175,4.9655,-2.7548
12,25.8021,46.8826,25.7933,62.5209,68.4214,124.7487,11.9951,6.3239,-3.3037
12,32.9212,34.3143,31.2425,65.315,63.3573,124.9377,7.6507,-12.9649,5.5504
12,22.0228,45.8279,24.387,61.7137,68.5757,125.2221,-11.4859,11.7901,-7.1994
12,20.265,28.6893,36.6038,61.1433,61.0479,125.7101,-2.0504,-17.3558,12.4612
12,33.6243,31.5897,10.3245,69.4562,67.3953,126.0836,13.7765,3.4099,-26.6777
12,17.7161,34.5779,33.264,60.2484,63.4828,125.7553,-16.3334,3.2791,23.5088
12,30.636,34.7537,36.3401,63.5944,62.3512,124.7405,13.4449,0.4444,3.2947
12,34.5911,38.2693,36.6038,64.4094,63.0019,124.2785,4.4279,3.8399,-0.5424
12,27.6478,42.1365,45.8323,59.9922,62.1098,123.821,-7.2183,4.2435,9.5903
12,22.2864,42.576,55.5882,56.2613,59.9735,123.1963,-5.8177,0.6548,10.0857
12,44.5228,34.5779,53.303,64.6242,57.4745,122.6366,22.5968,-8.4956,-3.3933
12,58.6732,31.9412,36.5159,72.95,60.5841,122.5927,14.5038,-2.9337,-17.4166
13,41.6215,41.8773,41.8386,64.7374,62.5341,123.5157,42.3382,42.3382,42.3382
13,54.9809,38.8011,19.5144,74.0661,66.3953,123.4171,13.8601,-3.324,-22.7472
13,48.0375,45.7444,45.2663,66.1493,62.4044,122.4725,-7.4583,7.4359,26.2623
13,46.6313,42.6683,44.739,66.065,61.7407,122.8507,-1.8546,-3.4058,-0.7827
13,46.8949,45.0413,44.6511,65.9754,62.3818,122.6488,0.7071,2.4509,-0.377
13,44.3461,40.9105,42.5417,65.9685,61.8893,123.2539,-2.8985,-4.3751,-2.236
13,40.0395,38.098,38.6745,65.7239,62.2582,123.9483,-4.745,-3.1344,-4.0448
13,37.6664,43.8109,40.696,63.826,63.3888,123.6525,-2.8548,6.1807,2.4728
13,43.4672,48.7327,12.9226,70.0251,71.2654,124.1419,6.0376,5.3408,-28.2291
13,36.6117,37.0433,34.9831,65.3428,62.9879,124.4916,-7.4373,-12.0172,22.6263
13,30.2836,50.4026,36.2136,61.5921,66.6548,123.902,-6.6771,13.6545,1.5194
13,49.9711,36.1644,32.9616,69.8616,62.8668,123.6512,20.0864,-14.4914,-3.854
13,28.9652,48.0296,37.8835,61.2272,65.6059,124.0412,-21.274,12.1267,5.3181
13,38.1938,55.3245,20.3054,66.3111,71.7228,123.6581,9.6902,7.8628,-17.9872
13,43.643,45.4808,44.2116,64.8474,62.696,122.9198,5.7662,-10.3531,24.2331
13,45.8402,47.3265,44.2116,65.1211,63.0595,122.6779,2.6607,2.1321,0.0845
13,51.2895,47.9417,21.3601,71.2737,68.6261,123.1517,5.973,1.1922,-23.3653
13,40.3031,39.2405,38.2351,65.6367,62.6779,123.9175,-11.3609,-9.1173,17.281
13,52.6078,30.6273,37.9714,70.4444,60.096,123.4493,12.6685,-8.8685,-1.3521
13,37.4027,45.305,46.7605,62.5305,62.4408,123.1719,-15.6934,15.0419,8.7986
13,41.8852,41.4378,46.4968,64.4106,61.2146,123.1391,5.0472,-4.2663,-0.7662
13,45.7523,46.096,50.1882,64.3759,61.4518,122.3079,4.0901,5.0251,3.8489
13,45.6645,51.9847,48.8698,63.9698,63.3558,122.0176,0.4684,6.3223,-1.575
13,43.7309,45.9202,47.112,64.4002,62.183,122.7324,-2.2888,-6.5241,-1.98
13,44.5219,47.3265,50.4519,63.7991,61.7105,122.2871,1.2078,1.9623,3.6698
13,46.5434,50.6663,51.5944,63.9174,62.2478,121.8514,2.3557,3.698,1.2623
13,48.5648,50.6663,53.3522,64.1492,61.7467,121.5741,2.3225,-0.1575,2.1014
13,45.9281,50.0511,50.5397,64.1213,62.358,122.1509,-2.9048,-0.9541,-3.2708
13,31.1625,58.0491,57.571,56.75,63.4887,121.6773,-15.1379,8.4203,7.3847
13,50.6742,54.1819,59.0651,63.2247,61.1314,120.9359,20.0001,-4.3547,0.5862
13,52.7836,54.1819,59.153,63.9129,61.0249,120.7857,2.5602,-0.0241,0.3151
13,51.2895,51.3694,58.8894,63.8414,60.4025,121.0978,-1.6214,-3.142,-0.493
13,55.2445,55.5003,63.2839,63.796,60.2371,120.0732,4.4415,4.3886,4.7764
13,52.432,54.973,61.5261,63.3278,60.5958,120.63,-3.1501,-0.6889,-2.4335
13,56.9145,58.5765,64.9538,63.6908,60.5209,119.5484,4.8576,3.7397,3.6941
13,54.9809,58.4886,64.3386,63.2547,60.7957,119.7304,-2.3605,0.4247,-0.8693
13,51.2895,54.3577,59.2409,63.4254,61.0902,120.8889,-3.6386,-4.3043,-4.6908
13,54.9809,58.928,61.8776,63.672,61.5507,119.8898,4.0754,4.6427,3.2208
13,59.3754,62.7073,65.2175,63.9672,61.5655,119.1308,4.745,4.0877,3.5062
13,57.4418,57.346,72.6003,62.4121,58.0974,119.3008,-1.9734,-5.841,7.7839
13,49.6195,49.6116,72.2487,60.7286,56.3818,120.1964,-8.2503,-8.1431,-0.0475
13,58.8481,62.0042,64.8659,64.0076,61.4487,119.2082,9.7582,12.8072,-7.602
13,61.4848,60.2464,73.3034,63.3299,58.5305,118.796,1.7278,-2.0443,8.7717
13,62.891,62.18,67.9421,64.6724,60.5825,118.7733,1.9637,2.1323,-5.1252
13,53.0473,59.5433,76.2038,59.9838,57.7822,119.1961,-10.1964,-2.9186,8.5069
13,57.5297,61.0374,64.0749,63.7729,61.3979,119.4952,4.7861,1.6652,-11.9211
13,56.475,60.4222,61.5261,64.0717,61.8241,120.1365,-1.9502,-0.719,-3.2516
13,56.2992,58.928,58.6257,64.6541,62.0553,120.4124,0.0934,-1.4246,-2.6109
13,60.6059,54.2698,54.1433,67.5374,62.0133,120.4968,4.6193,-4.6072,-4.6331
13,53.8383,56.2034,56.4284,64.7968,62.1989,120.6306,-6.9878,2.2846,2.6905
13,55.0688,59.3675,57.4831,64.4798,62.829,120.1668,1.4006,3.5577,1.4075
14,43.5516,43.5946,43.8838,64.816,62.4855,122.959,44.2748,44.2748,44.2748
14,44.9578,52.12,19.1865,69.0471,70.7905,123.411,1.5696,8.9835,-25.0742
14,44.6063,41.9247,41.5107,66.0801,62.4963,123.1201,-0.9258,-10.5269,22.8155
14,44.1668,39.2001,41.5107,66.1276,61.914,123.323,-1.0175,-3.042,0.2115
14,37.7508,24.2587,45.9053,64.9723,57.0017,124.2847,-6.6102,-15.4561,4.8186
14,29.3133,24.0829,42.126,63.1493,58.1882,125.1697,-8.773,-0.1035,-4.1946
14,40.7391,30.7626,17.6045,70.4839,65.3014,125.3119,11.8177,7.0928,-24.9303
14,25.7977,25.3134,32.0186,63.9798,61.1772,125.9959,-15.3665,-5.937,14.6844
14,30.6317,30.9384,29.1182,65.3374,63.0796,125.503,5.205,6.1137,-3.3535
14,25.0067,42.0126,32.3701,61.6365,65.5702,124.9647,-6.0,11.5423,3.4276
14,33.9715,32.9598,31.667,65.6798,62.9269,125.0249,9.4706,-9.5795,-1.2263
14,43.3758,25.7528,33.8643,68.882,60.1896,124.5572,9.9702,-7.6199,2.4682
14,43.5516,41.9247,9.8701,71.3346,70.0338,124.547,0.2515,16.6351,-24.3361
14,34.6746,32.6083,32.0186,65.704,62.6646,124.9724,-9.395,-9.8039,22.5216
14,30.6317,38.7606,32.0186,63.813,64.3366,124.8521,-4.3596,6.5424,-0.317
14,33.7078,33.663,35.8857,64.6315,62.0331,124.7324,3.5131,-5.3894,4.1764
14,38.2781,37.2665,40.1045,64.6159,61.8641,123.9703,5.0446,3.9503,4.6197
14,46.2762,18.2821,51.0029,67.3455,53.6655,123.3411,8.3063,-19.4641,10.916
14,37.3113,42.8036,49.4209,62.2433,61.0376,123.0023,-9.3767,24.8529,-1.6715
14,45.1336,36.1239,37.7314,67.5933,61.8846,123.639,8.1108,-7.0223,-11.976
14,22.282,46.7587,41.9502,58.3524,64.591,124.0763,-23.1756,10.9922,4.574
14,27.8192,26.0165,48.9814,61.1986,56.9291,124.475,5.852,-21.1999,7.2217
14,47.9461,8.4384,38.9619,71.2921,54.1164,124.3651,20.486,-18.0583,-10.5654
14,32.6531,33.663,40.9834,63.4592,60.8753,124.4227,-15.5849,25.571,2.5349
14,39.6844,15.4696,49.5088,65.8307,53.5163,124.0866,7.3776,-18.7543,8.6735
14,40.9149,40.5184,43.6201,64.7471,61.6547,123.2642,1.9047,25.5027,-6.3128
14,31.95,27.7743,48.1904,62.3554,57.4976,124.2872,-9.3639,-13.3211,5.1164
14,30.368,28.3016,38.874,63.6724,60.0792,125.0776,-1.7919,1.0288,-9.4907
14,32.3895,34.1024,31.9307,64.8708,63.1096,125.0012,2.3649,6.3119,-7.4424
14,41.7938,20.8309,17.4287,71.8397,62.7446,125.702,9.8097,-13.8116,-14.851
14,27.2039,23.6434,40.9834,62.8204,58.4837,125.3307,-15.1161,3.082,23.8892
14,32.4774,37.9696,37.7314,63.4212,62.7591,124.3725,5.6587,14.4551,-3.5531
14,36.784,39.3759,40.8955,63.9709,62.281,123.7864,4.6563,1.8389,3.5078
14,44.1668,30.411,44.0596,66.6813,58.7759,123.5835,7.6873,-9.4168,3.3357
14,38.366,41.4852,41.9502,64.1063,62.4782,123.5277,-6.2161,11.3515,-2.1005
14,34.6746,43.243,34.4795,64.0844,64.9124,124.1205,-4.1453,2.2283,-7.9095
14,45.8367,46.5829,16.8135,70.4572,69.7232,123.7641,11.6006,3.8396,-18.1644
14,44.2547,46.2313,43.6201,65.1228,63.2171,122.6888,-2.1422,-0.6503,27.2304
14,55.0652,41.5731,22.1748,73.2116,66.6331,123.0217,11.0994,-5.0796,-21.7574
14,39.3328,39.6395,37.3799,65.5255,63.0761,123.8589,-15.9136,-2.4065,15.7288
14,44.3426,40.4305,37.3799,66.8761,63.0797,123.412,5.339,1.248,-0.0849
14,47.8582,47.0223,40.1045,66.8965,64.0436,122.5311,4.1856,6.8232,2.9323
14,55.0652,25.1376,38.6982,71.9296,58.2159,123.103,7.4772,-22.2352,-1.6381
14,39.9481,40.2548,38.6982,65.4438,62.8606,123.6759,-15.5794,15.4268,0.9796
14,42.0574,32.4325,29.2061,68.5888,63.0959,124.544,2.605,-8.0723,-9.9833
14,36.6961,35.6844,37.7314,65.0505,62.0855,124.2367,-5.8322,3.4302,8.9887
14,29.7527,25.7528,42.5654,62.9739,58.6634,124.9456,-7.2558,-10.266,5.4051
14,45.2215,30.3231,20.6807,71.287,64.342,124.8227,16.0006,4.7694,-22.2283
14,48.3856,37.1786,24.6357,70.9512,64.8894,123.9548,3.5402,7.253,4.5231
14,42.7606,41.661,41.8623,65.4615,62.418,123.1933,-6.1427,4.9507,17.5691
14,39.157,37.7938,39.8408,65.1055,61.9716,123.8108,-4.0406,-4.0178,-2.2527
15,44.4797,44.9148,44.8541,65.1961,62.4368,122.7827,45.2388,45.2388,45.2388
15,46.9406,46.7605,48.7213,65.0557,62.0119,122.251,2.7649,2.1226,4.2644
15,53.6203,22.3269,47.7545,70.2091,55.1584,122.8146,7.1931,-24.8982,-1.2278
15,38.1515,33.9284,51.358,63.1864,58.1608,123.4682,-15.8901,12.0047,4.0675
15,42.1066,33.7527,38.0865,66.8369,61.3069,124.1456,4.3479,-0.0128,-13.7708
15,40.3488,39.114,37.735,65.9612,62.737,123.8918,-1.5294,5.7398,0.3232
15,44.6555,42.6296,42.1295,65.933,62.4683,123.1261,4.7467,3.8224,4.7754
15,52.8293,16.614,36.5924,72.4243,56.6789,123.9306,8.5506,-26.2867,-5.7013
15,35.8664,33.8405,35.7135,65.5677,61.9669,124.6768,-17.3121,17.5627,-0.3613
15,40.6125,38.1472,40.0201,65.4843,62.0523,123.8786,5.0268,4.6317,4.7212
15,56.4328,30.1491,27.1002,73.9839,62.4027,123.5416,16.3791,-8.3639,-13.319
15,45.3586,49.0456,16.4654,70.124,70.4396,123.7613,-11.3672,19.3138,-11.0865
15,32.8781,46.9362,35.8893,63.0134,65.6849,123.9957,-12.8414,-2.4863,19.665
15,46.9406,27.6003,39.317,68.8586,59.1663,123.9222,14.4518,-19.6798,3.7702
15,41.6672,45.53,40.0201,65.137,63.8387,123.2659,-5.5564,18.422,1.4595
15,39.6457,31.7312,42.7447,65.5519,59.7017,124.0814,-2.3521,-14.3158,2.8003
15,38.5031,37.6198,35.4498,66.0164,62.9812,124.2666,-1.4477,6.1973,-7.5692
15,41.2277,34.5437,14.6197,70.685,66.9668,125.2725,3.17,-3.197,-21.3912
15,35.1633,26.282,21.2994,68.6225,63.5295,125.9425,-6.4669,-8.8329,7.1135
15,13.3664,41.7507,28.2428,59.1272,66.9128,125.9288,-22.2622,15.5373,7.4371
15,25.1437,45.2663,29.7369,61.9264,67.0947,124.8772,12.2183,4.0099,1.851
15,28.132,30.4128,46.7877,61.4504,58.6609,124.5581,3.451,-15.1392,17.4129
15,44.3039,32.9616,42.5689,66.9203,59.9976,123.6063,16.6616,3.046,-5.0428
15,44.0402,41.6628,43.1842,65.7863,62.0671,123.2329,-0.7905,8.782,0.9874
15,46.1496,45.2663,46.7877,65.4185,62.0531,122.5576,2.3681,4.0565,4.0711
15,46.589,48.3425,47.9303,65.015,62.5438,122.2467,0.8006,3.3468,1.4248
15,47.2043,51.0671,48.6334,64.7526,63.0418,121.9606,0.832,3.2072,0.9642
15,38.6789,52.2976,45.3814,62.4606,64.5683,122.7005,-8.7848,1.7111,-3.4132
15,38.9426,50.1003,35.0982,64.6827,66.4392,123.5157,-0.4614,-2.5083,-10.7754
15,50.2805,52.2097,25.2545,69.9321,69.0722,122.7326,11.7773,2.5808,-10.2228
15,50.0168,40.2566,33.9557,69.5422,63.7028,123.3205,-0.7969,-12.4162,9.1628
15,37.6242,46.5847,47.315,62.323,62.5513,123.0372,-12.7244,6.8251,13.5816
15,52.6535,47.7273,40.9869,68.3224,63.796,122.1684,15.4338,1.34,-6.7409
15,49.9289,47.7273,44.5025,66.841,63.0922,122.2174,-2.9613,0.0769,3.846
15,45.3586,44.4753,40.4596,66.5144,63.3367,123.0679,-4.8521,-3.6395,-4.3504
15,49.9289,47.4636,43.7115,66.9322,63.1875,122.3053,4.7925,3.2413,3.6502
15,51.8625,51.3308,47.315,66.4993,63.2422,121.6559,2.3713,4.2279,3.7756
15,47.7316,49.1335,45.1178,65.939,63.3368,122.3444,-4.2513,-2.5016,-2.2246
15,50.5441,51.4187,39.2291,67.526,65.3133,122.2458,2.9032,2.7424,-6.1806
15,33.8449,52.737,41.3385,61.5389,65.9315,123.2304,-16.8741,1.6689,2.4258
15,29.3625,39.114,49.3365,60.3015,60.372,123.8589,-4.8122,-14.1751,8.3796
15,45.798,32.0827,51.0064,65.7553,57.4365,123.0137,16.7847,-7.4858,1.3989
15,37.6242,50.6277,46.0846,62.1173,63.9816,122.8915,-8.4205,18.988,-5.31
15,43.2492,45.7937,46.2604,64.5036,62.3324,122.8086,6.1087,-5.2599,-0.6
15,30.2414,55.989,52.7643,57.7237,64.1356,122.2972,-13.3154,10.3441,6.8881
15,50.1047,50.1003,53.7311,64.5833,61.46,121.623,20.0569,-6.3672,-0.6321
15,45.6223,49.6609,53.5553,63.4749,61.4948,121.968,-4.5009,-0.8681,-0.4939
15,59.5969,49.4851,44.8541,69.6252,63.1704,121.3984,14.2063,0.3897,-9.0027
15,53.4445,53.528,52.149,65.8674,62.6684,121.1107,-6.3791,4.1447,7.5625
15,57.4875,57.6589,55.0494,66.0727,62.9126,120.2334,4.3518,4.5094,3.3383
15,56.6965,62.7566,48.8092,66.46,66.0497,120.3667,-1.5317,5.4407,-6.434
16,45.3568,45.7506,45.6442,64.9347,62.548,122.5549,46.1998,46.1998,46.1998
16,35.4252,31.5123,60.8493,60.5485,55.0849,122.8414,-10.2026,-14.4785,15.6615
16,45.1811,48.0357,49.072,64.2836,62.2621,122.1708,10.2008,16.84,-12.4375
16,37.5346,54.7154,43.5349,62.0069,65.9002,122.5711,-7.9509,7.2358,-5.5769
16,37.5346,55.858,24.111,65.2979,70.9583,123.4546,-0.4628,1.4468,-19.6914
16,52.3002,38.8072,32.2849,70.5154,63.6692,123.1691,15.1535,-17.4417,8.5619
16,49.224,43.4654,46.611,66.3511,61.6051,122.365,-3.7451,5.0028,14.7188
16,45.7963,45.7506,46.4353,65.0876,62.2429,122.4768,-3.8953,2.6575,0.1006
16,44.9174,42.9381,46.611,65.0089,61.5248,122.7269,-1.4261,-3.0923,-0.3972
16,49.224,45.7506,49.5114,65.413,61.3906,122.031,4.7051,2.9805,3.2109
16,54.849,43.5533,50.1267,67.336,60.5233,121.7687,6.2512,-2.4763,-0.0481
16,47.2904,43.026,46.1716,65.8598,61.6085,122.6317,-7.8325,-0.6705,-4.3189
16,47.8178,43.026,56.8942,63.7871,58.8771,121.8253,0.1555,-0.4772,11.1692
16,48.2572,49.3541,49.5114,64.7609,62.4941,121.9033,1.0347,6.7666,-7.6245
16,28.1303,58.5826,36.4157,59.8424,69.2773,123.1606,-20.6025,9.6448,-13.4151
16,39.9955,53.9244,49.4235,61.7882,64.0016,122.1214,12.1922,-4.8939,13.3627
16,54.9369,50.233,50.7419,66.751,62.1622,121.2673,15.4335,-4.1285,1.175
16,49.0482,50.233,51.0935,64.9991,62.285,121.6898,-5.9918,-0.3236,0.5458
16,48.2572,58.4947,40.5466,65.5595,67.3257,121.6716,-1.508,8.6681,-10.8076
16,44.0385,46.8053,56.1911,62.6027,60.1305,121.8496,-4.5567,-12.2371,16.0479
16,48.433,48.0357,52.4118,64.6002,61.3808,121.7719,4.7913,1.7862,-4.4565
16,46.06,43.9049,48.8083,65.0408,61.28,122.4263,-2.8002,-4.483,-4.0058
16,49.3998,48.2994,52.9392,64.8358,61.2638,121.62,3.7192,4.7595,4.5676
16,53.9701,51.3756,56.4548,65.238,61.0436,120.8458,4.8656,3.5046,3.6683
16,58.101,54.6275,60.7614,65.4466,60.6654,119.9769,4.6367,3.6326,4.4657
16,59.683,57.7037,64.4528,64.8648,60.4468,119.3011,2.0925,3.5417,3.992
16,57.4857,54.4518,60.2341,65.317,60.7729,120.2529,-2.7375,-3.6109,-4.4337
16,56.0795,56.2096,60.0583,64.7406,61.3574,120.0637,-0.6218,2.1859,0.641
16,54.058,56.2975,57.4216,64.6082,61.9892,120.3872,-2.4862,-0.4205,-2.8011
16,50.1908,62.7135,57.861,62.3739,63.9416,120.1657,-4.2555,6.7511,1.0377
16,57.1342,53.485,52.236,66.9418,62.539,120.8215,7.3601,-9.6408,-5.854
16,47.9936,59.4615,61.2888,61.2921,62.3251,120.2736,-9.3386,6.3968,9.4869
16,56.6947,57.1764,48.9841,67.0066,64.2661,120.8888,8.9595,-2.3628,-12.8475
16,52.476,52.2545,49.4235,66.0979,63.0676,121.4254,-4.3944,-5.1641,1.0835
16,54.7611,56.3853,51.9724,65.8788,63.5016,120.6641,2.7682,4.4818,2.9053
16,52.7397,54.5396,52.6755,65.2887,62.8506,121.1036,-2.4258,-2.268,-0.0345
16,48.3451,50.6725,50.2146,64.7711,62.6215,121.7566,-4.3076,-4.0474,-2.6617
16,48.0815,58.231,47.0505,64.2882,65.5711,121.3338,-0.1535,7.9757,-2.9685
16,53.7065,55.6822,52.236,65.5616,63.1762,120.9623,6.1164,-2.8313,5.5178
16,49.6635,51.024,47.7536,65.6344,63.2506,121.8204,-4.1742,-4.6511,-4.7898
16,53.9701,54.8912,51.1814,65.9629,63.26,120.8864,4.8449,4.3366,3.8484
16,53.4428,55.4185,53.0271,65.3361,63.009,120.7616,-0.6934,0.9062,2.1202
16,50.4545,51.1119,49.4235,65.5971,62.838,121.6169,-3.1078,-4.6522,-3.8393
16,51.3334,51.1119,48.1052,66.0546,63.0877,121.6537,1.3604,0.4531,-1.4527
16,51.3334,49.0025,48.1052,66.2827,62.6077,121.7589,0.3458,-2.2901,-0.0804
16,53.3549,52.6939,51.9724,65.8557,62.5745,121.1012,2.3982,3.9596,4.1452
16,50.8061,48.651,49.5114,65.9491,62.1814,121.7508,-2.7314,-4.4161,-2.5471
16,49.5756,45.9264,49.072,65.9091,61.6638,122.0064,-1.668,-3.0861,-0.4
16,53.0912,49.5299,53.5544,65.7113,61.357,121.3054,3.7903,3.8937,4.9029
16,51.4213,50.1451,54.0817,65.104,61.4212,121.3472,-1.5629,1.0159,0.7928
16,52.1244,52.9576,55.488,64.6812,61.7384,120.9496,0.8575,3.3992,1.7407
17,46.3535,46.5724,46.5803,65.1345,62.4817,122.362,47.1582,47.1582,47.1582
17,25.7871,50.7032,55.4572,56.3881,62.0887,122.5634,-20.8768,4.4075,9.1307
17,42.8379,57.5587,43.8557,63.2103,66.3985,121.879,17.3674,7.1982,-11.8073
17,37.3887,64.0626,49.7443,59.5616,66.9853,121.365,-5.8699,6.8483,6.3333
17,41.2559,64.5899,58.885,58.9844,64.7418,120.452,4.0312,0.7874,9.5639
17,55.3184,55.6251,58.3576,64.7509,61.6456,120.4781,14.4523,-9.1873,-1.0317
17,51.4512,59.756,56.9514,63.36,63.255,120.3314,-4.012,4.444,-0.9806
17,54.4395,56.3282,53.7873,65.3418,63.0089,120.817,3.0771,-3.7887,-3.5052
17,55.8457,59.8438,55.7209,65.1428,63.3612,120.0778,1.645,3.8718,2.2528
17,60.416,63.7989,59.3244,65.3876,63.4443,119.2425,4.8001,4.1841,3.7987
17,62.4375,61.8653,59.1486,66.3266,62.8756,119.6262,0.365,-2.2709,-1.533
17,66.7441,65.9083,62.84,66.7625,62.8077,118.3527,4.719,4.3075,4.0001
17,69.9082,67.1388,63.5432,67.6054,62.8522,117.9184,3.4678,1.5712,1.1721
17,67.9746,67.1388,63.7189,67.0504,62.9218,118.0588,-2.3168,0.2135,-0.1262
