traj,encoder1,encoder2,encoder3,X,Y,Z,angle1,angle2,angle3
11,46.2999,58.9825,38.4645,61.0786,57.0997,118.5321,-5.4042,-2.949,-1.6803
11,42.7843,57.8399,39.3434,62.2756,56.0891,118.5097,-3.8831,-1.5751,1.3348
11,42.6085,60.213,36.8824,63.3002,56.2457,117.5149,0.1675,2.7172,-2.6089
11,47.2667,64.1681,38.7281,63.1102,57.5029,117.2124,5.0133,4.275,2.093
11,47.8819,61.0919,40.2223,61.9338,56.7868,116.8808,-0.18,-3.5659,1.4807
11,42.9601,57.5763,35.652,62.2932,55.6274,117.7908,-5.2532,-3.6929,-4.8693
11,41.2022,56.4337,30.4664,62.845,54.6671,118.2675,-2.119,-1.1379,-5.513
11,41.5538,59.5099,34.773,62.4946,56.5493,118.3868,0.5582,3.5142,4.7445
11,45.1573,61.5313,40.1344,62.6729,57.8309,118.927,3.8194,2.4674,5.7139
11,49.5518,65.4864,44.7047,63.9609,58.2236,119.4959,4.6788,4.3662,4.9407
11,50.8702,63.7286,40.1344,63.5746,60.0814,119.4072,-0.2805,-1.6867,-4.9858
11,53.5948,68.6505,43.5621,64.5836,60.7406,118.7222,2.9204,5.2206,3.6241
11,54.1222,71.9024,42.6832,64.6376,59.9801,117.9485,0.7272,3.6248,-1.369
11,58.4288,76.297,46.2867,63.1039,59.0256,118.4503,4.6905,4.633,3.8481
11,59.3956,73.3966,48.1324,62.6169,60.7716,118.3758,-0.226,-3.3054,1.7819
11,62.2081,74.8907,53.318,61.0135,60.1948,118.9727,3.1591,1.3623,5.3804
11,64.8448,74.3634,50.857,62.1816,60.3161,119.5099,2.6694,-0.6674,-2.7384
11,67.921,74.2755,55.2516,63.2705,59.5214,119.7079,3.5262,0.5681,4.7638
11,66.8663,70.8478,50.6813,62.3415,60.7677,119.8836,-1.309,-3.8138,-4.8693
11,68.1847,68.9142,52.9664,63.5353,61.1285,119.1938,1.5496,-2.3345,2.7301
11,73.0186,70.672,53.5816,63.6269,61.2108,118.2575,5.1328,1.8276,1.2716
11,72.5792,74.4513,53.8453,64.9599,60.4019,117.685,-0.5348,4.1201,0.3675
11,76.0948,73.836,56.7457,63.8591,59.1354,118.0655,3.8764,-0.591,3.0475
11,76.4464,73.836,52.6148,63.2085,58.0196,118.5611,0.6012,-0.2059,-4.3543
11,76.0948,74.627,57.273,61.9089,57.6419,118.7824,0.1786,1.2022,4.916
11,72.1397,69.5294,53.5816,61.317,59.3664,118.7752,-3.8867,-5.0094,-3.6133
11,68.7999,69.881,54.9879,60.8411,58.5537,118.7457,-3.2221,0.5591,1.9617
12,46.444,46.9336,46.6928,63.4752,60.8223,121.7091,47.294,47.294,47.294
12,46.8835,49.1309,44.2318,62.057,60.2494,121.75,0.3412,2.4366,-2.9083
12,51.8054,50.2734,45.6381,60.6562,60.3903,121.6079,5.1628,0.9983,1.8991
12,52.2448,48.1641,48.6264,61.5418,59.0581,121.5608,-0.8846,-2.2754,2.9339
12,47.4987,44.1211,46.6049,60.9363,60.455,121.4732,-5.053,-4.5422,-2.315
12,50.2233,42.4512,46.6928,61.0332,61.5606,121.0402,3.2358,-2.1065,0.5032
12,49.7839,41.8359,50.3842,62.2208,61.26,121.8383,-0.8635,-0.5806,3.835
12,44.9499,37.8809,48.4506,61.7416,62.746,121.7067,-5.2553,-4.3421,-2.2262
12,43.28,35.0684,49.8568,63.1516,62.5202,122.2982,-2.053,-3.1382,1.8933
12,42.9284,36.4746,46.7807,64.473,63.3271,121.7258,0.0413,1.7453,-3.4573
12,46.0925,34.9805,47.6596,63.1044,63.521,121.9842,3.4738,-1.8296,1.1343
12,46.7956,33.0469,44.4076,61.6928,63.7322,122.1376,1.0435,-2.1898,-3.8957
12,49.2565,33.4863,48.6264,62.5716,64.5869,121.5993,2.857,0.6844,4.8931
12,45.4772,33.4863,48.7143,63.3237,64.8955,120.8054,-4.1768,0.4709,0.0824
12,50.1354,38.4961,52.142,62.5803,64.6944,121.93,4.8775,5.2902,3.8101
12,48.5534,41.1328,50.3842,62.069,66.1654,121.7968,-1.8027,2.7353,-2.0782
12,50.0475,42.1875,47.7475,63.15,65.4322,121.0932,1.7894,1.4493,-3.0101
12,48.9929,42.1875,50.9994,64.2479,65.1839,121.985,-1.3239,-0.1455,3.7116
12,49.3444,38.6719,52.0541,62.9891,64.9942,122.3963,0.1137,-4.0057,1.0583
12,45.9167,38.584,48.4506,63.5721,66.5164,121.9284,-3.7568,0.1034,-3.8145
12,45.1257,34.8047,43.7924,64.3761,67.5668,122.1126,-1.0771,-3.8465,-4.8855
12,49.0807,34.1895,46.2533,63.8541,68.4291,121.5025,4.0049,-0.6051,2.8308
12,53.4753,34.7168,49.9447,63.6815,67.0313,121.5581,4.5812,0.9142,3.8439
12,48.905,34.2773,48.9779,64.6951,66.8065,120.6981,-4.9211,-0.6047,-1.5022
12,49.4323,38.584,48.2748,63.5141,66.3513,121.5988,1.0358,4.7323,-0.2482
12,52.6843,37.3535,48.9779,62.2087,65.8919,121.9452,3.636,-1.6024,0.5051
12,53.5632,36.9141,45.4623,62.2343,67.4753,121.727,1.1763,-0.5956,-3.9349
12,49.696,37.1777,43.5287,63.0481,68.004,120.8462,-4.2047,0.7088,-1.6793
12,49.696,37.8809,39.4857,63.4307,66.4821,121.1671,-0.24,0.9702,-4.0799
12,48.4655,40.7812,41.8588,63.0236,66.7212,122.1388,-1.376,3.3536,2.7142
12,50.1354,37.3535,41.5072,63.4932,67.756,122.6044,1.4986,-3.7658,-1.2923
12,51.278,34.541,38.5189,62.4098,67.8262,121.8716,1.4473,-2.968,-3.0769
12,54.8815,39.9902,41.3314,62.415,66.9731,121.1225,4.0991,5.6724,3.3915
12,57.3425,37.9687,40.7162,62.5091,66.8604,120.2229,2.6698,-2.4233,-1.2554
12,56.112,34.4531,41.5951,64.0646,67.1172,120.8047,-1.4822,-3.8288,1.4853
12,57.5182,36.2988,46.7807,63.7614,67.969,119.697,1.6563,2.2112,5.4698
12,61.737,39.9023,47.4838,63.6877,69.2294,119.4224,4.6402,4.0323,1.0823
12,58.5729,37.0898,42.3861,64.003,69.4016,118.529,-3.2319,-2.9007,-5.6705
12,53.6511,33.2227,39.0463,64.364,67.7482,118.9216,-5.3464,-4.1788,-3.2246
12,58.5729,36.4746,41.0678,64.187,66.9121,118.0941,5.2666,3.7385,2.2116
12,54.4421,36.4746,39.6615,65.7309,67.0397,118.2893,-4.6847,-0.2738,-1.5757
12,59.2761,39.9902,44.0561,66.0939,65.7114,117.7501,5.0092,3.8691,4.8014
12,59.364,35.6836,40.3646,66.9779,65.8865,118.4112,-0.735,-4.6457,-4.1511
12,54.8815,35.0684,37.9916,67.3638,64.6622,118.2388,-4.9753,-0.9804,-2.5626
12,53.6511,37.002,41.4193,68.8815,65.0033,117.3287,-1.0928,2.1131,3.9575
12,50.487,31.9043,40.4525,68.1006,66.1507,117.1449,-3.4751,-5.2286,-1.1269
12,54.2663,31.9043,40.3646,68.9207,64.9569,116.9653,4.1008,-0.4215,-0.1603
12,55.8483,37.2656,43.0014,69.8417,65.9083,117.0711,2.013,5.8068,3.01
12,59.8913,37.2656,43.0893,68.7608,65.2034,116.6873,4.2409,0.1468,-0.2161
12,63.9343,42.0117,45.0228,68.6572,64.5016,117.782,4.4246,5.0768,2.1965
12,66.571,40.2539,45.9018,67.206,64.4993,117.8601,3.0443,-2.172,-0.2715
13,47.0514,47.1999,47.1489,63.619,61.3819,121.516,47.7719,47.7719,47.7719
13,50.3912,45.8815,48.5552,63.9581,62.6201,121.5427,4.1813,-0.8547,0.9206
13,48.6334,45.8815,51.4556,65.2798,62.2977,120.9712,-2.3144,-0.1277,3.012
13,47.9303,49.3093,53.8286,65.0919,60.7957,121.1801,-1.0409,3.6697,2.7108
13,47.9303,51.155,57.8716,64.2844,60.3841,121.9171,-0.4051,2.1758,4.3446
13,51.0943,55.4616,58.311,65.4322,59.7552,121.7292,3.4564,4.7473,0.655
13,51.0943,59.5925,58.5747,64.6088,58.5979,121.5803,-0.426,4.3021,0.3777
13,50.2154,62.4929,57.3442,63.7629,58.261,122.3072,-1.1512,3.2716,-1.4727
13,55.2252,63.2839,59.6294,63.1445,57.093,122.4832,5.2817,1.0494,2.4581
13,52.5885,57.9225,57.0806,63.4955,58.475,122.5211,-2.971,-5.4395,-2.8152
13,48.3697,57.9225,54.0044,64.6217,57.5389,122.3419,-4.4079,0.0573,-3.1625
13,46.524,56.3405,56.1138,65.7938,57.8266,122.64,-2.222,-1.7585,2.625
13,41.5143,52.3854,54.0923,65.7256,56.8206,121.9628,-5.239,-4.1319,-1.903
13,37.5592,48.4304,49.0825,64.3794,57.0002,122.3176,-4.2635,-4.1745,-5.2631
13,35.4498,43.5085,47.8521,64.6499,57.2558,121.4041,-2.481,-5.2345,-1.15
13,35.1861,43.5085,43.897,64.2622,58.5505,121.5411,-0.3546,0.3247,-4.3465
13,39.1412,45.1784,42.7544,65.0671,59.4685,121.545,4.3678,1.7975,-0.7642
13,43.36,48.694,47.6763,64.0913,58.6872,121.3931,4.5261,3.6867,5.3835
13,44.5904,44.2995,47.9399,64.5067,57.2778,121.614,-0.4041,-4.8146,-0.9808
13,47.8424,43.5085,50.2251,64.0113,58.3686,122.179,3.4991,-1.2602,2.6386
13,48.6334,41.1354,52.3345,65.0793,58.6028,122.7781,1.1413,-2.7574,2.4003
13,50.1275,45.7057,51.9829,66.0776,57.5704,122.1762,1.8654,4.9711,0.3191
13,46.3482,46.1452,51.895,66.773,56.6244,121.3852,-4.0283,0.729,0.3921
13,48.7213,44.5632,50.6646,65.5041,56.8927,122.1074,2.7643,-1.9896,-1.7979
13,53.9068,47.6393,53.0376,65.2787,58.3088,121.738,5.565,3.4895,2.5646
13,49.9518,47.6393,50.2251,66.4766,57.5509,121.5586,-4.3558,-0.0614,-3.3062
13,54.6978,49.485,54.2681,67.5202,58.2923,121.7817,4.8859,2.2053,4.5967
13,49.9518,45.6179,49.6978,66.4653,59.2119,122.154,-5.0131,-4.2906,-4.5986
13,48.5455,44.6511,44.8638,67.1771,60.3683,122.347,-1.6147,-0.9571,-5.1275
13,50.2154,41.9265,44.9517,65.9887,60.624,122.0829,2.0452,-3.2142,0.4299
13,53.5553,44.4753,50.1372,66.9954,59.6542,122.3369,3.641,2.7865,5.5314
13,58.565,45.6179,53.1255,68.297,59.6285,122.5594,5.1702,1.5366,3.339
13,58.1256,45.6179,48.9946,68.4677,60.2441,121.6135,-0.4653,0.0091,-4.5407
13,53.3795,41.1354,45.3911,69.7015,59.7614,121.6476,-5.0071,-4.8701,-3.635
13,51.9732,42.1901,42.0513,69.4628,58.587,121.8972,-0.7843,1.5381,-3.7399
13,52.2369,42.1901,45.7427,68.7879,57.7711,121.198,-0.3409,-0.4895,4.1332
13,47.9303,41.7507,42.5786,69.7153,58.3866,120.5342,-4.5044,-0.5531,-3.7252
13,47.315,44.9147,40.2935,69.9287,58.9883,121.4828,0.4045,3.3445,-2.0046
13,48.7213,46.4968,45.5669,69.2273,58.9587,122.3213,1.7733,1.9505,5.4651
13,50.4791,50.5397,50.1372,70.2592,59.2343,121.3929,2.1223,4.4463,4.9999
13,51.8853,55.11,50.8403,69.0953,59.7822,121.9009,1.2452,4.9759,0.7925
13,49.5123,53.8796,53.5649,69.5368,59.4367,120.9918,-2.5645,-1.3348,2.5666
13,52.0611,56.4284,51.7192,70.783,59.1013,121.525,2.8146,3.134,-1.4073
13,53.5553,55.4616,55.147,69.7105,59.6936,122.224,1.1805,-1.4134,3.7643
13,51.358,52.737,56.4653,68.367,59.5093,121.9096,-2.697,-2.9204,1.646
13,48.7213,47.903,52.1587,67.9997,58.3998,122.5978,-2.8839,-5.1917,-4.3883
13,51.2701,46.4968,50.8403,69.3721,58.2394,122.1863,3.1621,-1.8719,-1.0364
13,46.6998,42.0143,46.27,68.8003,59.0241,121.5797,-4.7812,-4.6209,-4.7208
13,47.1393,44.2116,43.7212,70.2061,58.8711,121.1257,0.8764,2.6177,-2.6533
13,41.8658,41.6628,39.5903,70.84,59.5312,120.3262,-5.4385,-2.889,-4.294
13,44.5904,41.6628,37.3931,71.6752,59.1546,120.1513,2.914,-0.4316,-2.4293
14,47.4082,47.8125,47.9566,63.7518,61.0033,121.511,48.2492,48.2492,48.2492
14,45.5625,43.6816,42.9469,64.903,60.0399,121.3336,-2.4092,-4.462,-5.1961
14,45.5625,43.6816,47.0777,63.6619,59.403,121.2665,-0.1057,-0.05,4.3757
14,45.5625,42.4512,42.5074,62.4425,59.7386,120.9375,-0.2043,-1.5745,-4.846
14,46.4414,47.0215,42.068,61.4284,59.1574,120.5234,1.4614,4.9975,0.5533
14,45.5625,49.3945,39.9586,61.9236,60.1483,119.9854,-1.1163,2.5672,-2.6615
14,43.4531,49.3945,42.4195,61.3889,61.3471,119.7232,-2.6016,0.415,2.807
14,45.4746,54.3164,44.1773,60.8493,62.5902,119.7661,2.6038,5.4064,1.9675
14,47.4961,54.3164,41.7164,62.0805,62.0345,119.1303,2.5388,0.2146,-2.8797
14,44.4199,51.6797,43.2984,62.3766,60.9843,120.1692,-3.447,-2.6749,1.2555
14,45.8262,56.1621,47.693,61.5816,61.9404,120.6989,1.7401,4.5236,4.7086
14,47.0566,57.7441,52.6148,60.6915,60.9712,120.7647,1.5205,1.7576,5.3303
14,44.6836,56.5137,47.6051,59.8553,60.5284,121.5015,-2.8602,-1.6582,-5.4285
14,39.7617,53.1738,46.1988,60.0135,60.9169,122.3591,-5.2292,-3.468,-1.3402
14,40.6406,58.0078,48.484,60.0441,60.0032,122.8225,1.203,5.1026,2.5454
14,38.1797,53.0859,46.6383,60.7086,60.9738,123.1546,-2.7698,-5.3249,-1.8483
14,34.4004,53.1738,46.8141,62.172,61.8182,122.6015,-4.1673,0.493,0.5845
14,37.5645,53.0859,45.4957,62.1838,61.3305,121.7016,3.627,-0.2432,-1.6765
14,35.543,48.252,44.7047,63.1692,59.945,122.0458,-2.2682,-5.0071,-0.7612
14,32.0273,48.9551,41.5406,63.8916,58.9655,121.6506,-3.8102,0.9673,-2.8728
14,31.2363,46.1426,43.4742,64.0741,57.7235,121.5511,-1.2615,-3.2853,1.9062
14,30.7969,48.3398,41.0133,64.1207,59.1531,121.1009,0.3469,2.5949,-2.7135
14,33.082,50.0098,46.1988,62.6816,59.3714,121.4148,2.6536,1.7725,5.4868
14,32.1152,51.5918,49.5387,64.0362,59.0992,121.5169,-1.262,2.0365,3.7257
14,32.1152,56.0742,50.857,65.0502,59.2396,120.5569,0.4521,4.7854,1.4868
14,32.1152,57.4805,47.9566,64.2996,60.1583,121.0683,0.0709,1.6868,-3.4643
14,33.6094,60.293,52.8785,64.8149,59.455,120.2292,1.744,3.2178,5.2458
14,35.6309,57.3926,52.7906,64.5766,59.6639,121.4547,1.8493,-3.3746,-1.0337
14,36.4219,54.5801,49.4508,65.1108,60.5668,121.9768,0.9353,-2.8827,-3.5978
14,31.7637,53.9648,49.6266,66.0646,59.7775,121.9216,-4.9864,-0.784,-0.2402
14,35.2793,57.1289,48.3082,65.9022,59.1572,121.031,4.001,3.3401,-0.4542
14,37.8281,55.6348,51.1207,66.9615,58.4687,120.2746,2.7536,-1.5548,3.0586
14,39.7617,60.3809,52.9664,67.584,59.5658,120.5877,2.225,5.3173,2.1669
14,34.0488,57.3926,49.6266,67.1493,59.3321,121.6571,-5.8884,-3.1406,-3.3446
14,28.4238,55.0195,46.1988,67.2135,60.5781,121.7953,-5.9746,-2.6255,-3.4649
14,25.4355,51.3281,46.023,66.5568,59.6501,121.5605,-3.3767,-4.0434,0.3032
14,25.875,47.8125,43.2984,65.8621,60.4714,122.2977,0.7773,-3.8422,-2.7101
14,25.875,52.0312,45.6715,65.5968,61.9548,122.157,0.0623,4.5384,2.4561
14,26.666,49.043,43.1227,64.8537,61.1259,121.594,1.0897,-3.3457,-3.0081
14,26.666,52.6465,46.1988,64.0989,61.0307,120.8545,-0.0861,3.9881,3.4754
14,27.2812,48.9551,44.7926,63.8045,61.9906,120.4992,0.8974,-4.0312,-1.8078
14,26.9297,48.9551,48.5719,62.502,60.8048,120.9107,-0.7779,0.496,4.158
14,28.8633,51.5918,53.5816,63.4585,62.1764,120.3708,2.0783,2.8009,5.3617
14,31.9395,55.0195,58.6793,63.5503,60.6961,120.2938,3.551,3.3603,5.4355
14,27.7207,50.4492,53.8453,62.779,59.5824,120.6429,-4.7154,-4.7723,-4.6441
14,30.7969,53.1738,58.943,63.3442,59.6008,121.3216,3.3208,2.9533,5.4349
14,34.0488,55.3711,63.8648,64.6811,59.4176,121.2314,3.7033,2.6693,5.3147
14,35.6309,54.5801,60.2613,64.5495,59.6355,122.1294,1.0347,-0.8242,-3.9326
14,36.4219,56.7773,57.7125,64.9535,60.9463,122.0287,1.2425,2.7539,-2.3625
14,37.3887,54.668,59.9977,64.3397,61.3941,122.9636,0.7811,-2.3547,2.8601
14,38.1797,53.7891,63.4254,65.4444,61.8305,122.9244,1.211,-1.3634,3.6831
15,48.0762,48.4277,48.2317,63.4853,61.0312,121.3757,48.7258,48.7258,48.7258
15,47.8125,50.7129,45.595,64.3243,61.0489,122.4304,-0.7245,2.4745,-2.8521
15,44.1211,47.7246,40.3216,63.5646,59.9862,122.101,-4.1487,-2.8574,-5.5425
15,48.6914,51.8555,44.6282,64.6251,60.7343,122.5148,5.0262,4.5108,4.64
15,53.6133,54.668,46.1224,64.4019,62.2847,121.9688,5.3442,3.2383,1.8029
15,55.6348,51.0645,46.386,64.189,63.6044,122.0238,0.9799,-4.0801,-1.0838
15,51.3281,46.6699,44.5403,63.0159,63.0722,122.0011,-4.3858,-4.6788,-1.552
15,52.9102,43.7695,44.013,62.669,63.8308,121.4945,2.0281,-3.2844,-0.8214
15,50.0977,40.3418,38.6517,63.8715,64.4413,121.4787,-3.0217,-3.6672,-5.7591
15,51.5918,38.4961,41.3763,62.9485,63.2252,121.9991,1.7521,-2.2376,2.8628
15,52.207,36.4746,37.597,61.8471,63.4849,121.1559,0.9823,-2.3821,-3.9987
15,57.3047,38.8477,40.8489,61.1396,62.6266,120.6035,5.3941,2.6642,3.5845
15,56.0742,42.5391,41.2884,61.4517,63.478,121.4723,-1.3754,3.8985,0.8869
15,55.8984,42.5391,37.2454,60.4777,63.0063,122.1151,0.3179,-0.1236,-4.4671
15,56.6895,38.2324,34.4329,59.6837,64.0243,121.2584,0.0057,-4.5537,-3.2623
15,52.8223,38.9355,32.4114,59.8311,62.9073,122.1794,-3.9676,0.8883,-2.0203
15,55.459,43.8574,36.6302,58.5419,63.0255,122.4043,2.7749,5.3315,4.834
15,51.9434,39.0234,35.136,59.8997,63.2275,122.2975,-3.74,-5.3089,-1.8746
15,51.8555,37.793,38.4759,59.9098,62.1939,122.8206,0.1051,-1.3563,3.9026
15,55.459,37.3535,38.6517,59.252,63.5875,122.9715,3.9451,-0.7319,-0.1594
15,54.7559,37.3535,42.3431,58.9349,62.1351,123.2781,-1.0555,-0.0035,3.9986
15,58.0078,38.4961,47.177,58.9354,63.5615,123.154,3.5344,1.407,5.1289
15,56.5137,41.4844,45.595,58.59,62.6383,122.3976,-1.6494,3.1911,-1.4043
15,53.9648,39.0234,47.177,57.3023,62.2423,122.1907,-2.9225,-2.7544,1.6209
15,53.1738,40.6055,43.8372,56.5076,63.2348,121.7259,0.1468,1.9779,-3.3471
15,56.4258,43.7695,43.7493,56.8912,64.3619,121.8791,3.6564,3.4802,-0.5123
15,58.0957,49.2187,46.9134,56.0976,64.0193,121.0398,2.1203,5.515,3.6612
15,62.2266,51.3281,47.177,57.2865,62.7181,121.5054,4.4693,2.2047,-0.098
15,62.2266,46.4941,46.0345,58.5092,62.7202,121.9706,-1.2339,-5.2989,-1.6259
15,62.0508,44.5605,49.0228,57.0096,62.6293,122.2975,-0.1505,-2.2711,3.1429
15,60.7324,48.0762,51.8353,57.9712,64.0784,121.6058,-0.7,3.6629,3.389
15,63.0176,49.3066,57.1087,58.5535,62.5495,121.5787,2.2814,1.6089,5.3667
15,64.6875,45.7031,57.8118,58.1325,63.6439,120.7868,1.3701,-3.9123,-0.6281
15,67.6758,44.3848,58.7786,57.3202,63.6024,121.9288,3.4049,-1.7055,1.3762
15,68.2031,43.7695,54.8235,56.4342,63.9695,122.62,0.5887,-0.54,-4.2953
15,73.0371,47.2852,57.7239,55.9493,63.0949,123.0132,5.1553,3.873,2.9284
15,72.4219,42.8906,58.5149,57.0982,62.8042,123.3623,-1.2486,-4.8963,0.0376
15,69.6094,43.9453,59.6575,55.976,63.6175,122.7244,-3.0278,1.4639,1.5607
15,72.5977,42.8906,61.3274,57.2899,63.1895,123.2351,3.3601,-1.5374,1.9467
15,72.5977,45.4395,65.6341,56.0948,63.6448,122.5833,0.1755,2.7987,4.669
15,76.9043,49.9219,67.7435,57.2094,62.6967,123.0908,4.7277,4.6361,2.3988
15,80.7715,49.834,68.4466,56.2157,61.8444,122.7934,4.1235,-0.4409,0.7185
15,85.166,51.6797,71.2591,55.5322,61.3295,121.8753,4.7172,1.4579,3.0454
15,82.2656,51.0645,67.4798,55.0808,60.8935,121.0176,-3.3894,-0.7332,-4.4535
15,79.1016,49.1309,62.47,55.3018,60.6667,122.3443,-3.1686,-1.3926,-5.0144
15,83.584,51.2402,65.4583,54.8432,60.2928,121.1555,4.9372,2.2812,3.2229
15,84.9023,48.9551,68.3587,54.6366,59.5514,120.4009,0.9253,-2.5658,2.8226
15,89.1211,50.0977,69.5013,56.1795,59.7863,121.0372,4.6747,1.3521,1.6603
15,88.6816,52.7344,67.8313,56.4732,61.3908,120.9171,-1.2033,2.9639,-2.2316
15,87.2754,53.877,70.6438,56.7865,59.8958,120.98,-1.9752,1.5265,3.0653
15,88.9453,56.8652,68.9739,56.6737,58.9353,120.7785,2.1335,3.3655,-1.6309
16,48.2941,49.1309,48.5947,63.0535,61.1611,121.3637,49.2017,49.2017,49.2017
16,48.7336,50.8008,53.2529,63.2723,62.3919,121.4622,0.088,2.1023,4.7285
16,44.4269,50.8008,51.9346,63.3644,62.9311,122.5428,-4.7569,0.0363,-1.7832
16,39.5051,46.7578,49.8252,63.6381,62.9527,121.3967,-5.3332,-4.4358,-2.5492
16,36.341,46.7578,45.8701,64.6225,63.1024,120.7927,-3.2987,0.2252,-4.175
16,39.8566,47.8125,44.1123,65.8318,61.8155,121.0954,3.7901,1.4077,-1.4901
16,42.5812,49.5703,42.6182,65.2555,61.3056,121.7727,3.1579,2.2271,-1.7693
16,47.2394,49.5703,43.9365,66.2426,60.5623,121.8006,4.9038,0.3363,1.3133
16,45.7453,50.7129,40.333,66.6557,61.0539,122.5812,-1.6456,1.4306,-3.7658
16,41.7902,50.7129,39.2783,66.9008,59.8271,122.3363,-4.5354,0.4082,-1.467
16,40.1203,45.8789,39.3662,68.0464,60.1343,122.6441,-1.996,-4.9488,-0.6599
16,41.7902,46.4062,44.2881,68.9113,59.8661,121.6969,2.178,0.9453,5.2889
16,45.3058,45.9668,44.7275,68.0494,60.7953,121.5722,3.9031,-0.6948,-0.7243
16,43.4601,48.4277,43.0576,68.8198,61.7512,121.8152,-2.2086,2.7652,-1.4288
16,46.2726,46.582,43.8486,70.0499,61.3016,122.2487,3.247,-2.0292,-0.1717
16,42.9328,41.9238,42.4424,69.0976,62.1172,122.5514,-3.4934,-4.9081,-0.9579
16,43.0207,37.793,42.4424,68.6019,62.3356,121.7733,0.3325,-4.2324,0.2451
16,48.2062,41.5723,45.167,68.1354,61.4953,122.6772,5.4884,4.1466,3.0733
16,47.591,44.8242,44.5518,67.6094,60.3068,122.5138,-1.0679,3.5312,-1.1569
16,46.3605,46.7578,47.4521,68.8966,59.9898,122.2003,-1.618,2.2754,3.3016
16,47.4152,51.6797,49.4736,67.9684,59.0821,122.0286,1.4243,5.2762,2.2409
16,52.6008,53.7891,52.9014,68.0758,58.1554,121.2244,5.4531,2.4508,3.8703
16,55.8527,52.0312,54.3076,67.4762,59.3285,121.3482,3.2689,-2.0217,0.0945
16,59.4562,54.2285,53.165,66.5428,58.312,121.7609,3.8616,2.4935,-0.8877
16,56.9074,55.8984,50.9678,66.6833,59.743,121.8416,-2.4706,2.1658,-2.3134
16,58.7531,54.3164,47.54,67.5077,60.4676,121.3362,1.3562,-1.8359,-3.7954
16,59.5441,55.5469,43.7607,66.9021,61.1098,120.5959,1.4138,1.2245,-3.4198
16,57.5226,52.0312,38.3115,68.1828,61.5151,120.0391,-2.4619,-3.741,-5.7437
16,56.8195,56.3379,37.96,68.8502,60.3712,120.6819,-0.1659,4.4379,0.726
16,57.9621,52.7344,37.7842,68.5321,59.0944,120.5988,0.9223,-4.0554,-1.047
16,54.6223,48.6035,32.2471,67.0121,59.4381,120.1673,-3.5516,-4.0685,-5.8718
16,49.5246,45.2637,28.6436,66.6361,58.3436,119.4601,-5.4657,-3.6571,-3.9663
16,48.382,44.209,31.4561,67.6189,56.9445,119.6614,-1.458,-1.3591,3.4475
16,51.634,43.3301,33.5654,68.6648,56.1467,119.2806,3.6491,-1.1241,2.5984
16,50.4914,40.5176,35.4111,69.7085,56.9509,119.5662,-1.4149,-3.2624,2.0045
16,50.843,40.5176,39.8057,70.5313,57.1517,118.4868,0.5076,0.4511,4.9229
16,50.9308,36.0352,38.5752,70.721,55.5496,118.8539,0.0746,-4.7665,-1.6062
16,54.6223,38.4961,38.2236,69.2738,55.7634,118.9457,3.9652,2.9175,-0.5457
16,52.6887,39.375,34.7959,70.2919,54.8132,118.5883,-1.9297,1.1876,-4.0132
16,52.3371,42.2754,38.9268,69.0367,54.446,118.0969,-0.4397,3.0591,4.2921
16,49.4367,38.4082,39.4541,69.7098,54.9587,117.1637,-3.3235,-4.2259,0.0745
16,48.2941,39.5508,35.6748,71.078,54.5941,116.6411,-0.5251,1.2493,-4.0576
16,48.8215,37.0898,37.7842,72.0527,54.1318,115.8835,0.05,-2.937,2.5302
16,53.1281,39.8145,42.4424,71.8031,55.0526,116.9264,4.7143,3.0143,5.255
16,49.0851,39.8145,42.5303,71.7379,55.9803,117.6968,-4.2295,0.3085,-0.0323
16,52.6887,41.4844,47.3643,72.6559,55.6995,116.529,3.7689,1.9339,5.3726
16,53.3918,44.8242,51.9346,72.9547,54.0724,116.4807,0.9938,3.7486,4.8964
16,50.4035,44.8242,53.4287,74.1702,54.0151,115.5161,-3.3748,-0.2812,1.9086
16,49.173,39.9023,50.001,73.9966,55.2361,115.6495,-1.5215,-5.1932,-3.7333
16,51.5461,41.1328,47.8037,72.76,54.89,115.6223,2.8548,1.7043,-2.1904
16,51.2824,45.6152,48.5947,73.2914,55.8039,115.5433,0.3784,4.9048,1.2269
17,48.8672,49.4798,49.2785,63.7428,61.0014,121.0812,49.677,49.677,49.677
17,51.6797,48.4251,53.1457,62.7466,60.1171,120.6791,2.1738,-1.4644,3.4776
17,47.6367,47.5462,48.2238,61.4589,60.7281,121.128,-3.8935,-0.5095,-4.3392
17,52.998,51.1497,50.8605,60.6789,60.0253,122.1524,5.4242,3.9886,2.682
17,57.041,52.8196,51.0363,60.3907,61.2609,122.6581,4.6525,2.1553,0.0237
17,55.0195,50.4466,45.4113,61.9214,62.0738,122.1859,-2.4569,-2.6338,-5.642
17,52.5586,49.0403,40.05,62.9086,62.8552,121.9065,-2.8881,-1.6669,-5.5266
17,49.043,44.47,38.9074,64.3167,62.3689,121.451,-3.8576,-4.9827,-1.4363
17,52.7344,47.8099,43.9172,64.3266,63.5948,121.802,4.0179,3.6477,5.6291
17,52.2949,49.4798,47.7844,63.1702,64.1316,122.1775,-0.8152,1.961,4.1954
17,53.5254,46.3157,49.4543,63.1594,62.6086,122.8021,0.4378,-3.5504,1.5502
17,53.0859,42.7122,50.3332,62.7556,61.5688,122.1007,-0.6445,-3.9648,1.2632
